ID	st_vseh	delez_izbranih_tock	relativna_napaka_ploscine	relativna_napaka_obseg
50	50	30.0	82.45546542015006	90.85017976227797
51	50	28.000000000000004	96.98727984554985	99.84347108277863
52	50	32.0	87.38562938912257	89.43292786083447
53	50	32.0	93.79838334339819	97.96074402716724
54	50	32.0	89.58943839630199	93.32270986738374
55	50	28.000000000000004	78.99945121936099	89.93056239020146
56	50	32.0	83.09849860936092	95.68934324750803
57	50	30.0	84.0365738094575	93.71445699243
58	50	30.0	80.01162561409879	92.58423436693305
59	50	32.0	62.588417558634944	83.228373607912
60	50	8.0	46.59930956040947	74.04105076697624
61	50	8.0	40.31704543948482	68.44048666974112
62	50	8.0	12.440136821563186	44.62826240931961
63	50	8.0	40.12969556613978	78.43810775557841
64	50	8.0	42.61969532293855	74.85049904630372
65	50	8.0	47.52515575565642	75.54644867976296
66	50	8.0	23.915655055712378	58.80130958111399
67	50	8.0	66.00307565249219	89.19641697690349
68	50	8.0	32.46286115889434	66.00258742002404
69	50	8.0	49.99865824484602	79.75383878157133
70	50	28.000000000000004	86.48513199682331	94.79984400407757
71	50	32.0	77.74662539340609	92.2314020342977
72	50	32.0	87.56652909443608	93.57284983390457
73	50	32.0	94.81862497584446	95.68479620093085
74	50	32.0	89.96570606829462	95.12970970801904
75	50	32.0	81.19954889728604	88.96778363388665
76	50	32.0	64.58995151353156	83.20264288321725
77	50	32.0	80.60972131654772	90.79327500730174
78	50	32.0	75.13565022719241	86.98859116136134
79	50	32.0	79.65335191526893	90.31037829608302
80	60	6.666666666666667	36.58412091967368	78.31205818748913
81	60	6.666666666666667	17.505707963752897	47.47558143228584
82	60	6.666666666666667	5.231826000403103	39.43702522630611
83	60	6.666666666666667	24.616577540828146	60.39980966154863
84	60	6.666666666666667	21.117353685086854	59.429313264545115
85	60	6.666666666666667	25.456203779800887	61.93002959458657
86	60	6.666666666666667	33.878831533718426	65.77766027848692
87	60	6.666666666666667	55.839185281205026	81.47826137218665
88	60	6.666666666666667	17.150789847844266	62.203622958487834
89	60	6.666666666666667	23.28116316282076	58.50703259088737
90	60	26.666666666666668	81.15152632083328	91.19034280559012
91	60	26.666666666666668	86.59270431575968	94.52547763861892
92	60	26.666666666666668	80.07054794002336	91.53768613202331
93	60	26.666666666666668	80.6609298253041	91.9446518145989
94	60	26.666666666666668	88.63710182171216	94.73224862029498
95	60	26.666666666666668	72.9133042159427	86.52605935687443
96	60	26.666666666666668	70.73521603953321	85.7811533295382
97	60	25.0	69.60680281285507	84.18041467702969
98	60	25.0	89.14764915107955	98.73002169125152
99	60	26.666666666666668	89.39737683306495	96.60753190600403
100	60	6.666666666666667	17.568786812061063	52.17123809291293
101	60	6.666666666666667	39.404154287087735	67.12954662645072
102	60	6.666666666666667	16.867771259359216	68.429008111712
103	60	6.666666666666667	38.24359406492488	70.70601104473259
104	60	6.666666666666667	17.487253132269117	47.477558086678016
105	60	6.666666666666667	28.475722034715034	62.79787461311967
106	60	6.666666666666667	10.40556239721154	40.582416798327515
107	60	6.666666666666667	26.343773505208475	51.74517098651959
108	60	6.666666666666667	34.716353374832906	68.11900717620003
109	60	6.666666666666667	61.51779257756932	92.78487704961886
110	60	26.666666666666668	75.6691209142503	89.1205056535292
111	60	26.666666666666668	74.6092442378757	86.44206806993162
112	60	26.666666666666668	76.71387721986929	86.79455391387043
113	60	23.333333333333332	80.98631325518073	96.40746850645267
114	60	26.666666666666668	75.85872198414663	88.79730700753021
115	60	26.666666666666668	84.52977983849253	94.8285402865766
116	60	26.666666666666668	73.7854055327821	90.54040227115306
117	60	26.666666666666668	89.5263252954176	94.4572434789072
118	60	25.0	82.21042795564463	91.17226932692051
119	60	25.0	86.09644153700285	96.84367754533058
120	60	6.666666666666667	18.123816260402876	47.76217821737363
121	60	6.666666666666667	36.3774660707465	72.11382157427171
122	60	6.666666666666667	22.58812953813903	66.50028363945248
123	60	6.666666666666667	39.42809099003538	80.5849231879619
124	60	6.666666666666667	48.326448857842884	82.91798057880442
125	60	6.666666666666667	24.398394160717828	72.67446368664211
126	60	6.666666666666667	33.1858521025399	63.350552292192575
127	60	6.666666666666667	39.30501774404528	62.92167721491865
128	60	6.666666666666667	42.1694247230934	66.18883067093023
129	60	6.666666666666667	28.504244478869992	72.12231592516379
130	60	25.0	75.50014325007345	87.610140292216
131	60	25.0	78.42909543416465	88.40110763938193
132	60	26.666666666666668	85.13955400687367	95.06194484627619
133	60	26.666666666666668	84.3425046795131	94.96860087092973
134	60	26.666666666666668	67.84537164710787	81.81359919780365
135	60	26.666666666666668	75.25005975905992	83.87437601829065
136	60	26.666666666666668	86.92805292603353	96.14162613620005
137	60	26.666666666666668	85.32565122855165	91.43691116662232
138	60	26.666666666666668	72.16270205523053	85.47139198320109
139	60	26.666666666666668	74.71213383328944	82.05594037702252
140	60	6.666666666666667	29.42842545435748	63.47774942643444
141	60	6.666666666666667	55.82545366212408	80.71859341651266
142	60	6.666666666666667	17.58861699720164	66.03331177157074
143	60	6.666666666666667	18.62482456969721	50.04207871058268
144	60	6.666666666666667	32.79964716720413	72.87057494373464
145	60	6.666666666666667	43.32252171578105	73.3689837612003
146	60	6.666666666666667	16.953613872974273	47.40425387284125
147	60	6.666666666666667	18.044556184018816	47.23241800707808
148	60	6.666666666666667	38.520514542780774	69.69355466247593
149	60	6.666666666666667	26.533557840641834	62.36018144664971
150	60	26.666666666666668	65.92509793630444	79.57853601694586
151	60	26.666666666666668	69.93880404385075	82.97752446651073
152	60	25.0	70.59524632505735	83.54544618602911
153	60	26.666666666666668	77.88347840868894	90.43090343366121
154	60	26.666666666666668	87.96457616475686	95.90322805357873
155	60	25.0	75.75257300391715	85.93054970433542
156	60	25.0	80.4516779531794	87.06111320139982
157	60	26.666666666666668	91.9279914364333	96.37363849870988
158	60	26.666666666666668	76.62898902258755	87.07713313737035
159	60	26.666666666666668	74.93383963013474	86.25276306136834
160	70	5.714285714285714	27.625827475563682	66.20340612552289
161	70	5.714285714285714	16.10066314966045	51.09466751489254
162	70	5.714285714285714	52.475989635296294	77.76303550474614
163	70	5.714285714285714	44.527768288296144	70.73774349842756
164	70	5.714285714285714	44.94330588471207	72.26912591700784
165	70	5.714285714285714	9.189552387586716	36.81643933927202
166	70	5.714285714285714	18.51543251357664	54.55287852003967
167	70	5.714285714285714	43.52886038404028	73.86517380922025
168	70	5.714285714285714	27.602904300494743	58.670489933171346
169	70	5.714285714285714	29.248180104840117	60.478874146132476
170	70	22.857142857142858	86.14856594494279	94.14392964872957
171	70	22.857142857142858	80.03854765799142	86.59082095145776
172	70	22.857142857142858	70.93170394204355	84.72797560048141
173	70	22.857142857142858	82.10993597991538	92.21471682394241
174	70	21.428571428571427	80.41428480267219	91.69233980578493
175	70	22.857142857142858	75.60395716284157	88.4880817826227
176	70	22.857142857142858	72.78419258082774	84.01589471122452
177	70	22.857142857142858	77.66462041450318	89.25465899940149
178	70	22.857142857142858	77.78431251557939	88.50357733218728
179	70	22.857142857142858	87.39442012254004	97.53499304076595
180	70	5.714285714285714	27.574334235660956	57.49661906772311
181	70	5.714285714285714	39.91495307194287	76.78090681004633
182	70	5.714285714285714	46.270674393772836	75.9541372423917
183	70	5.714285714285714	16.06622765252564	38.27895450178925
184	70	5.714285714285714	20.192104576385503	42.25371446974299
185	70	5.714285714285714	33.41077839193815	68.42424869310501
186	70	5.714285714285714	37.2187123972655	74.83609038215755
187	70	5.714285714285714	14.21864263320441	57.2594613533352
188	70	5.714285714285714	9.815268818642508	33.46343645537554
189	70	5.714285714285714	6.383586683540955	49.572733987671526
190	70	22.857142857142858	83.34294480074914	89.63110108004294
191	70	22.857142857142858	68.86021875105942	87.2656075335278
192	70	21.428571428571427	72.98642107025066	85.58697207454529
193	70	22.857142857142858	85.98963999903191	95.40511175390112
194	70	22.857142857142858	77.95827155941089	91.78712145688687
195	70	22.857142857142858	60.356301476665664	76.5342908943246
196	70	22.857142857142858	84.28870691090023	95.08413162018842
197	70	22.857142857142858	86.58026832647411	94.5534107937731
198	70	22.857142857142858	80.6664239643645	95.29000910077376
199	70	22.857142857142858	86.49353061264634	96.65920250761494
200	70	5.714285714285714	14.804628401369357	42.22797734552914
201	70	5.714285714285714	30.01998504150022	57.359193410202224
202	70	5.714285714285714	44.03337256882458	82.26706899502395
203	70	5.714285714285714	21.8851008170721	57.1974440897262
204	70	5.714285714285714	44.42663470412469	74.367493234296
205	70	5.714285714285714	49.09964408674254	67.74450098226767
206	70	5.714285714285714	21.90851918828814	59.11951579432958
207	70	5.714285714285714	52.65818507802757	84.59199662389251
208	70	5.714285714285714	9.74588487368122	31.247690474629422
209	70	5.714285714285714	43.79407870082209	67.96318234440382
210	70	22.857142857142858	76.8853158320527	89.96465885689518
211	70	22.857142857142858	81.40476337189112	91.27920386283658
212	70	22.857142857142858	72.07213977067586	88.82571210297225
213	70	22.857142857142858	82.92078205787212	93.60803075754436
214	70	22.857142857142858	78.30237642377956	90.73960606232592
215	70	22.857142857142858	69.97316821084192	79.62679471460584
216	70	22.857142857142858	66.91178853899376	83.71510833989697
217	70	22.857142857142858	75.76664611044318	87.18340081960184
218	70	21.428571428571427	92.61008604261932	97.58461369680082
219	70	22.857142857142858	96.54977573620297	99.7334112605858
220	70	5.714285714285714	31.06389760567619	61.82189689598883
221	70	5.714285714285714	11.996756028107598	41.823525251636525
222	70	5.714285714285714	12.781105623521512	44.98440080889796
223	70	5.714285714285714	41.28714272040509	76.32967382567755
224	70	5.714285714285714	34.81422260157912	63.69549774663055
225	70	5.714285714285714	31.343685622896984	58.994122764719336
226	70	5.714285714285714	42.23645299003894	74.6628342985781
227	70	5.714285714285714	31.097892122565	72.11657066569887
228	70	5.714285714285714	20.344458989493887	49.921883704139525
229	70	5.714285714285714	16.319891899247125	45.36393000140057
230	70	22.857142857142858	78.50869100656539	85.42851141274674
231	70	21.428571428571427	82.86075146477557	89.71134306577179
232	70	22.857142857142858	80.84125841119165	92.48747267841141
233	70	21.428571428571427	64.35277018395823	84.31487366835168
234	70	22.857142857142858	80.41240053451628	88.03723462480455
235	70	22.857142857142858	71.80897422372351	86.64836440139484
236	70	22.857142857142858	76.58822836499684	87.60885942103855
237	70	22.857142857142858	91.6537524441492	94.35436274330283
238	70	22.857142857142858	75.14962841941541	86.95852829280544
239	70	22.857142857142858	87.95416236084745	96.51280400423362
240	80	5.0	30.972699088377325	63.644465364596705
241	80	5.0	21.680133967634646	50.01693469894561
242	80	5.0	25.504460949858853	53.89574083581384
243	80	5.0	36.696168220625516	67.26450856918962
244	80	5.0	66.17382453957813	88.3105868659324
245	80	5.0	35.246851021346146	66.63705584294692
246	80	5.0	26.316935739104892	56.62549213016538
247	80	5.0	13.78369678326493	44.05634405647827
248	80	5.0	22.42266885235496	55.147744906539955
249	80	5.0	36.64831039103748	64.98317549104479
250	80	20.0	79.65384645641407	91.7732584931043
251	80	20.0	81.19452507519583	91.54036920228508
252	80	20.0	87.47712020774426	93.78793443072747
253	80	20.0	74.3323843152841	85.92110533396834
254	80	20.0	75.56019345233558	89.30539870740635
255	80	20.0	73.5378309546822	86.87684503353286
256	80	20.0	79.54744665879917	94.18358894996602
257	80	18.75	74.3557885523282	88.38222592040535
258	80	20.0	74.54234237839479	88.219429039583
259	80	20.0	85.37101794363852	94.40762930310603
260	80	5.0	40.35412162337718	79.92664281490028
261	80	5.0	51.305294176904646	85.75459759719654
262	80	5.0	33.17343859181999	68.10147813799563
263	80	5.0	24.40716522770883	69.55259087542633
264	80	5.0	31.44020329855549	62.99362633418042
265	80	5.0	50.68220911740918	81.20566740279864
266	80	5.0	21.871050123585206	52.86322678515938
267	80	5.0	15.84901546063682	57.41009511273704
268	80	5.0	23.37434880494763	53.24055659719713
269	80	5.0	9.263870100856323	46.20324843493976
270	80	20.0	87.07905733952543	94.4191918063997
271	80	20.0	87.02497410271958	95.79629706208627
272	80	20.0	74.90393910989891	89.91401066565359
273	80	20.0	82.30781064663624	91.7471052436502
274	80	20.0	77.51277287469772	84.78677243134256
275	80	20.0	86.34691943091329	93.86018894277089
276	80	18.75	71.99754602106712	85.8381370390373
277	80	20.0	78.43681616952658	88.10509353574906
278	80	20.0	68.27454481622169	87.65662474885302
279	80	20.0	60.17682096440338	74.9423675287604
280	80	5.0	23.492811693034184	57.67220866709643
281	80	5.0	14.78579358131907	64.1893021010982
282	80	5.0	16.171813329360432	41.73387431926524
283	80	5.0	29.85824679811931	70.70234516583236
284	80	5.0	56.466931566391565	87.11372585010102
285	80	5.0	24.287390952905895	60.375815466692494
286	80	5.0	33.27539293990405	78.25035713114251
287	80	5.0	33.78742653904361	62.79870873818095
288	80	5.0	28.920666425596252	72.86811464020172
289	80	5.0	57.77620886811361	84.62131868518772
290	80	20.0	77.85490430611259	88.1432323883396
291	80	20.0	69.34678287251194	84.91773647614751
292	80	20.0	70.0945531896494	88.26446978813337
293	80	20.0	81.5364050508966	90.42490038474668
294	80	20.0	67.95631701839088	85.9040583037865
295	80	20.0	72.28826051505642	89.67096019342873
296	80	20.0	82.6356918758127	92.46945784488369
297	80	20.0	66.58385991114318	87.06275063298699
298	80	20.0	77.9150031282252	87.24787256538288
299	80	20.0	83.64273450590099	97.33449613064089
300	80	5.0	26.73221333964709	70.3182594087715
301	80	5.0	16.30670658934467	56.42261406503971
302	80	5.0	28.819093040812476	59.36341688065202
303	80	5.0	21.162037699613606	54.11670874542705
304	80	5.0	44.2227205558203	74.3523845448884
305	80	5.0	27.285812978269732	58.14785771820405
306	80	5.0	24.64409428141788	56.614280537551245
307	80	5.0	26.806646526416046	55.51500265195307
308	80	5.0	25.531188092045838	57.93456316589647
309	80	5.0	18.179399496938515	49.16700741522019
310	80	20.0	84.3921979218889	96.11111585647096
311	80	20.0	81.20016034843948	87.52426864345867
312	80	20.0	71.10433088540927	86.1466394644501
313	80	20.0	81.4056059464641	91.59602913642101
314	80	20.0	71.74997409101607	85.710686663089
315	80	20.0	74.84371317497323	85.85163933741303
316	80	20.0	86.80897930043811	94.46788740117955
317	80	20.0	63.02285576111211	77.11591096840783
318	80	20.0	78.5830023668748	87.60323193274641
319	80	20.0	75.42114137533282	90.575013383815
320	90	4.444444444444445	28.56425535045858	64.88499736618702
321	90	4.444444444444445	23.308307932514964	59.94078311773169
322	90	4.444444444444445	39.45551438322047	70.28168009772457
323	90	4.444444444444445	22.689103928005835	56.9668276979749
324	90	4.444444444444445	40.71567254917638	69.35739357725193
325	90	4.444444444444445	20.979662145799267	63.315127313051505
326	90	4.444444444444445	48.772760362685396	77.74596935668578
327	90	4.444444444444445	37.70368069864708	67.1064058308292
328	90	4.444444444444445	26.745308327179742	59.11280373980436
329	90	4.444444444444445	18.32153855348102	54.93102968089672
330	90	17.77777777777778	80.90149460715044	92.51216282769127
331	90	17.77777777777778	85.08166290278703	94.80804982581557
332	90	17.77777777777778	76.54640825773464	91.99102342407164
333	90	17.77777777777778	83.03435696152776	93.16679897473782
334	90	17.77777777777778	70.5784703532156	82.38133970631891
335	90	17.77777777777778	77.15341277430025	89.84263225478355
336	90	16.666666666666664	72.2886134331726	81.92351410134243
337	90	17.77777777777778	76.7343835573803	90.41351010753607
338	90	17.77777777777778	68.69037991346956	80.39125688200488
339	90	17.77777777777778	69.47775255583521	88.50011868768036
340	90	4.444444444444445	41.007585732545074	74.96684707216605
341	90	4.444444444444445	43.187260681452635	68.906439243714
342	90	4.444444444444445	62.2475184250699	92.74640450947919
343	90	4.444444444444445	9.792540725130223	45.899832800818395
344	90	4.444444444444445	29.491590493109697	65.44303703351224
345	90	4.444444444444445	38.02703540301645	65.20382508300739
346	90	4.444444444444445	13.867738449905133	37.96549315494049
347	90	4.444444444444445	23.864298556602805	60.7563289781143
348	90	4.444444444444445	26.481834851729474	62.69932821431371
349	90	4.444444444444445	32.756222276713316	59.11782790132592
350	90	17.77777777777778	82.455913655755	94.01225416874664
351	90	17.77777777777778	77.84615374878759	87.81019746687916
352	90	17.77777777777778	86.9706596475705	91.64559982647285
353	90	17.77777777777778	72.23096663914255	87.62814534641345
354	90	17.77777777777778	71.3043472506555	89.1425965609987
355	90	17.77777777777778	56.83956544595696	72.14003817696513
356	90	17.77777777777778	70.32587365742742	87.87009380084677
357	90	17.77777777777778	82.75984985429565	90.35145576298645
358	90	17.77777777777778	70.12000170276971	79.25661994091587
359	90	17.77777777777778	86.97492277711129	93.87501234727692
360	90	4.444444444444445	19.056573940358206	60.99205626502363
361	90	4.444444444444445	27.977601103854127	69.60325698404043
362	90	4.444444444444445	16.75045464696852	59.61957546389139
363	90	4.444444444444445	45.31241286121524	75.34372655045638
364	90	4.444444444444445	10.56193717003407	30.37378187465073
365	90	4.444444444444445	10.292497206123926	48.842511377105325
366	90	4.444444444444445	6.898576569026872	28.288793985170017
367	90	4.444444444444445	12.748073400998337	46.227806818047476
368	90	4.444444444444445	17.837835127642805	67.85404748426714
369	90	4.444444444444445	53.012324889241974	89.55691116319116
370	90	17.77777777777778	80.14022888850164	91.35934148733186
371	90	17.77777777777778	70.68651218386583	86.58754807088087
372	90	17.77777777777778	85.54361928909069	92.54495157941562
373	90	17.77777777777778	83.61039342810459	93.64436163026483
374	90	17.77777777777778	80.33784049233515	90.82665101725973
375	90	17.77777777777778	77.93845011486032	94.0460044347217
376	90	17.77777777777778	75.7445161769386	84.6445620590535
377	90	17.77777777777778	76.70950697345481	93.70110957081697
378	90	17.77777777777778	77.14332310709602	89.45649943514883
379	90	17.77777777777778	68.88974516997925	83.1825022185942
380	90	4.444444444444445	33.75531328661552	74.27279550930525
381	90	4.444444444444445	23.098302742334496	57.99213672771732
382	90	4.444444444444445	24.878294387943868	57.5086554043337
383	90	4.444444444444445	40.34823749023704	74.60002368786789
384	90	4.444444444444445	19.827976177392657	56.10226257952415
385	90	4.444444444444445	24.176066432455315	60.52281632421065
386	90	4.444444444444445	13.460244747307812	40.92797058830959
387	90	4.444444444444445	20.452864642674285	48.0745299502492
388	90	4.444444444444445	15.1139444203597	50.49466434419662
389	90	4.444444444444445	21.347733377225936	55.113911324215366
390	90	17.77777777777778	69.40179757103868	89.34775538758502
391	90	17.77777777777778	86.78561559912731	92.94304776058394
392	90	17.77777777777778	77.9646745623921	85.8629970279664
393	90	17.77777777777778	73.36920369479557	85.43413268870941
394	90	17.77777777777778	77.58502867503996	91.35822076770923
395	90	17.77777777777778	76.28246679000875	86.02309594297923
396	90	17.77777777777778	72.00822851866045	88.9447556351421
397	90	17.77777777777778	81.17253725406988	90.9881007551737
398	90	17.77777777777778	80.45732783280559	91.87074234178425
399	90	17.77777777777778	72.77020474894219	85.97897911223198
400	100	4.0	47.75898605406118	74.38942396797546
401	100	4.0	71.20030076596179	91.47308314069103
402	100	4.0	15.460347903411332	47.49018803739278
403	100	4.0	18.702897075909874	48.27993152693273
404	100	4.0	25.08197018844413	64.66460550619902
405	100	4.0	12.15092498470942	44.454703818743454
406	100	4.0	50.217677758323646	76.0887630775902
407	100	4.0	20.996130976689315	60.54448908793482
408	100	4.0	23.239275251257126	64.30010276667781
409	100	4.0	21.12254388744941	53.64902901817313
410	100	16.0	74.16238295308285	87.05268049627854
411	100	16.0	72.32496445966916	83.45172981117173
412	100	16.0	83.78142238801323	93.50687116123308
413	100	16.0	80.42569041691868	90.82651254586916
414	100	16.0	71.37875983094418	85.0124164102687
415	100	16.0	81.33379591602956	91.79620984254113
416	100	16.0	77.89821696521298	86.05298049947264
417	100	16.0	78.78670357289221	88.32557620789781
418	100	16.0	72.34164037368838	84.75201848643881
419	100	16.0	75.1126306109515	87.03395370028103
420	100	4.0	24.26107129461741	65.76088497504966
421	100	4.0	40.43927742867884	66.05447443191503
422	100	4.0	11.34864445328894	40.359485833953634
423	100	4.0	23.734188206554563	62.51979523579162
424	100	4.0	27.099404273034835	65.45636181807963
425	100	4.0	28.245056644263016	60.59958126839831
426	100	4.0	6.3849209177365225	59.494706676455564
427	100	4.0	32.83476012965295	77.10287623256228
428	100	4.0	34.03807617453238	58.66791451754743
429	100	4.0	26.740479519738102	65.91473110943554
430	100	16.0	71.70111758726847	83.73523772791779
431	100	16.0	81.1834920762851	94.1717417371004
432	100	16.0	76.54202728732687	91.76412763374412
433	100	16.0	63.45526578465528	76.75770994225554
434	100	16.0	63.923660693930195	84.16047699926462
435	100	16.0	71.94466435649429	85.75237171243585
436	100	16.0	73.48798482398739	88.77412596884861
437	100	16.0	85.59745463632174	91.49739282527418
438	100	16.0	57.71970389017238	74.62105271920761
439	100	16.0	73.93049321008681	84.78016863326789
440	100	4.0	25.868430384004554	57.954379787819256
441	100	4.0	62.727596825053624	90.66847642074725
442	100	4.0	17.641060317096148	69.11904040635511
443	100	4.0	21.856903639045726	55.91790749297468
444	100	4.0	31.435744403755848	61.16552589547233
445	100	4.0	26.61370157841955	72.3102943018007
446	100	4.0	37.74085433889171	68.57636720493905
447	100	4.0	46.42401621589421	75.29472596761089
448	100	4.0	22.229043050683927	43.8935770183272
449	100	4.0	36.4931722799638	67.63454491843711
450	100	16.0	76.41854219516368	85.89766900155571
451	100	16.0	75.50570019146318	87.34060607855417
452	100	16.0	78.40655953175477	92.77491738364482
453	100	16.0	78.02080613908883	87.90791232928234
454	100	16.0	73.06243111270234	84.91400388252528
455	100	16.0	74.52020113771056	89.96817239949746
456	100	16.0	73.71067325604605	82.96741324516114
457	100	16.0	80.00143205058795	95.55018433748506
458	100	16.0	71.2412514217607	87.15715593815318
459	100	16.0	62.816009603898756	84.73748600659589
460	100	4.0	29.759658460191602	63.14483362417679
461	100	4.0	40.10118844193422	70.61146311699433
462	100	4.0	59.4503625798556	84.57297020024589
463	100	4.0	27.35164970378831	58.7902464322251
464	100	4.0	12.453619347359663	48.540150130994576
465	100	4.0	19.664784959266782	52.026420421596136
466	100	4.0	54.346824933058365	79.46443829861512
467	100	4.0	21.84350837378409	62.599083390136585
468	100	4.0	19.888675375358005	52.92772044934571
469	100	4.0	66.75959581320245	85.64389943595349
470	100	16.0	67.68155553336018	80.71415986191599
471	100	16.0	65.84061064915744	82.19340955282937
472	100	16.0	68.5674419867471	87.10641495316574
473	100	16.0	68.84991999294064	82.80868476686176
474	100	16.0	77.19487708339234	88.32684496813759
475	100	16.0	68.33993376742394	82.85040991632457
476	100	16.0	65.99448221675473	81.75829648347666
477	100	16.0	64.84733789863745	84.35701612061686
478	100	16.0	82.24009705559908	92.04642757677559
479	100	16.0	76.42385303416974	87.9837350120453
480	110	3.6363636363636362	28.396615087240008	59.40574834536182
481	110	3.6363636363636362	17.14795136421982	50.266393564526375
482	110	3.6363636363636362	30.022961250105197	64.72427218158953
483	110	3.6363636363636362	41.928026861791444	72.73016354560265
484	110	3.6363636363636362	14.114841963695213	46.956350031251034
485	110	3.6363636363636362	36.2432930095563	70.71650560230965
486	110	3.6363636363636362	34.03536022008275	65.17025560516018
487	110	3.6363636363636362	10.100944535477069	37.306622701514534
488	110	3.6363636363636362	15.66874355587295	57.1303978531678
489	110	3.6363636363636362	36.45498613938488	68.6605983291318
490	110	14.545454545454545	75.29858937990534	86.36551409836366
491	110	14.545454545454545	75.05049598639219	91.3634559781404
492	110	14.545454545454545	78.906501419894	90.4826653477511
493	110	14.545454545454545	75.08289226073036	88.74580616837073
494	110	14.545454545454545	60.74511478106589	80.62326494029438
495	110	14.545454545454545	77.0691958799552	86.55344222908865
496	110	14.545454545454545	68.19184968367034	82.83094501317463
497	110	14.545454545454545	71.02812823310055	84.53761371552174
498	110	14.545454545454545	77.57484522639356	89.49738079184306
499	110	14.545454545454545	73.79049419131343	86.38526501772876
500	110	3.6363636363636362	35.42547471388585	65.20165584242213
501	110	3.6363636363636362	46.530186742663936	81.76582421842139
502	110	3.6363636363636362	25.734454613497277	53.37755378070388
503	110	3.6363636363636362	24.57506410061147	60.106839345474896
504	110	3.6363636363636362	28.574860925069018	62.99019871085193
505	110	3.6363636363636362	47.626611570165586	79.18820617289569
506	110	3.6363636363636362	47.32145071776819	77.46949138847192
507	110	3.6363636363636362	14.09239705354662	51.17973471328664
508	110	3.6363636363636362	34.01377783896436	73.63207172413183
509	110	3.6363636363636362	27.614804010573323	63.84949294873903
510	110	14.545454545454545	70.52329940150196	85.24226099224086
511	110	14.545454545454545	75.4602312761547	91.5690565042639
512	110	14.545454545454545	80.45199685017013	89.91512643556457
513	110	13.636363636363635	66.38580807077386	87.60571814489012
514	110	14.545454545454545	74.32312519324175	87.66302630098252
515	110	14.545454545454545	79.21249972676955	91.97245468339614
516	110	13.636363636363635	70.86015845620722	90.64299636381021
517	110	14.545454545454545	78.95891912123759	89.1382697292987
518	110	14.545454545454545	92.59827888901552	97.60888884088396
519	110	14.545454545454545	81.25232687115678	94.47009644684438
520	110	3.6363636363636362	34.28372953370861	74.23304658169155
521	110	3.6363636363636362	23.994312983479375	72.1707382624347
522	110	3.6363636363636362	35.88531882634078	65.70350264016247
523	110	3.6363636363636362	39.30261414956671	65.31743845376673
524	110	3.6363636363636362	41.70225313682663	71.57778266423642
525	110	3.6363636363636362	10.444493416065043	52.17550715828393
526	110	3.6363636363636362	22.395949158433652	47.2741490988573
527	110	3.6363636363636362	25.344644770391966	51.74170356359119
528	110	3.6363636363636362	4.920107411410342	49.52780350328996
529	110	3.6363636363636362	18.255615374864036	62.163602890530335
530	110	14.545454545454545	78.83139208213072	92.24333228883906
