ID	st_vseh	delez_izbranih_tock	relativna_napaka_ploscine_1	relativna_napaka_obseg_1	relativna_napaka_ploscine_krog	relativna_napaka_obseg_krog	m	k
0	150	54.0	96.04592149546984	98.65330359268475	52.20130297648845	15.15810266817963	10	50
1	150	51.33333333333333	95.68532494237084	98.34830824651242	42.54619921181623	10.869309369281781	10	50
