ID	st_vseh	relativna_napaka_ploscine_krog	relativna_napaka_obseg_krog	k
58	101	15.440926534917434	0.025514349137676123	5
59	101	38.0103334937406	27.064814612006366	5
60	101	37.4324034277725	26.7206643910522	5
61	101	3.9281268218656686	8.036904381142081	5
62	101	17.484978372285788	16.270956842208257	5
63	101	54.601519875771665	37.323489341125324	5
64	101	1.7523917709094665	5.290202854199784	5
65	101	13.12714760409567	11.48851571156531	5
66	101	44.24411356224224	32.008913375921885	5
67	101	23.395984291625446	18.513522139813197	5
68	101	20.43025854992868	18.691051679767792	5
69	101	27.61354539426425	3.045452407370263	5
70	101	45.01616001242585	30.846911918930335	5
71	101	61.24871897063803	42.82991962401506	5
72	101	10.053759549023916	10.54689318750989	5
73	101	9.480874368007184	13.07334144419086	5
74	101	38.064448715842424	9.743743773925146	5
75	101	57.47846195359968	38.95869621379122	5
76	101	4.306399685623859	9.006983338532654	5
77	101	75.17465833301094	21.772074157005676	5
78	101	49.476748357961206	33.589395766784115	5
79	101	10.5452733119241	2.061639646258251	5
80	101	18.2142721574116	2.5064440516748157	5
81	101	16.677995513174242	1.7259164212962315	5
82	101	0.938753281588399	7.323678753187498	5
83	101	25.332337356050257	3.4582337468423248	5
84	101	2.6744903686147166	7.78683443051473	5
85	101	37.58770059895167	27.694510804995108	5
86	101	60.88023185412098	41.55680676287784	5
87	101	17.19765462605965	1.2364513177908065	5
88	101	7.256424880760323	9.804040045141676	5
89	101	10.654713394840517	10.32765250329623	5
90	101	52.1165457322692	16.329752990300282	5
91	101	34.057641040894524	25.822723279456046	5
92	101	37.80497900194856	27.873338280791906	5
93	101	37.617161452266906	7.629493457121042	5
94	101	84.61959347427361	28.21317485819935	5
95	101	43.20934711058774	10.743855739606957	5
96	101	21.715620273746993	5.24451736240183	5
97	101	33.70027617273157	8.462310927793592	5
98	101	1.1419565852267457	7.276876373875736	5
99	101	8.225935544257757	9.599773339140766	5
100	101	9.70342643565846	1.6988521957900502	10
101	101	85.79760054917209	26.25998352930979	10
102	101	31.320125063894043	5.729244558685731	10
103	101	21.01776957355404	1.7857023542319022	10
104	101	37.02257447664821	11.674608719735872	10
105	101	9.85304654366019	1.7661990208179352	10
106	101	13.452692380541176	1.00219853196417	10
107	101	60.07860090825046	20.63936442308261	10
108	101	10.857886109905742	11.787312986059332	10
109	101	24.98579953551953	4.710094989221958	10
110	101	20.897923183772203	19.159292272193525	10
111	101	19.67347838884569	3.8860560189200437	10
112	101	0.28208326443188697	5.910475622327156	10
113	101	12.626866219077607	12.863991397646748	10
114	101	5.135014937948636	4.681371411205434	10
115	101	14.24059310516993	0.4304798428095015	10
116	101	3.4370341065304073	5.775295951307601	10
117	101	6.606724899790162	10.66674685795411	10
118	101	8.334371892772628	12.020352683373673	10
119	101	47.46893979416493	31.31518665042029	10
120	101	56.09585834195722	14.429039631399265	10
121	101	13.517172905781145	0.1151680792245472	10
122	101	3.260988549813537	4.772005411359712	10
123	101	54.07099864013502	13.66967700596755	10
124	101	5.411576865900713	8.8320502213484	10
125	101	64.98716543560772	19.8061552167502	10
126	101	34.498152340226405	5.488079566534199	10
127	101	67.27757890025703	18.101883367317782	10
128	101	35.144131478036826	7.821570947996792	10
129	101	6.562579614252647	9.276781640072048	10
130	101	12.528582356506037	13.906053831491185	10
131	101	11.782845513592562	13.322815313867489	10
132	101	20.103619114542333	2.4501412747671023	10
133	101	108.28712126650389	33.28453164593603	10
134	101	0.1481567211816436	7.113998886462467	10
135	101	6.718009586026956	10.845238941517039	10
136	101	63.60237685274954	17.12041053546227	10
137	101	10.04431437656173	3.2806051291250524	10
138	101	28.89907948511099	6.756865493189322	10
139	101	10.568586527053265	1.1181328924493004	10
140	101	62.80748615467223	17.086746137116016	10
141	101	6.5969760010271035	10.508244411249457	10
142	101	20.79904324890499	16.260506413452983	10
143	101	10.003117094902352	12.842158765727849	10
144	101	50.696541780439844	15.345519789525671	10
145	101	1.9426491535269867	11.424446404122431	10
146	101	25.508503426430597	5.508572301778234	10
147	101	1.4157989101834842	6.5540779533851	10
148	101	20.911136239502927	18.34557396975197	10
149	101	14.79359183512193	2.5832474028451236	10
150	101	29.54736885826794	6.384395353489413	10
151	101	11.539607096201253	0.9112194020979594	10
152	101	13.9924244123482	14.716766246870685	10
153	101	9.924306975640311	4.136692470131451	10
154	101	42.56536991154118	12.012676352717367	10
155	101	13.85162603501576	1.2698423300969592	10
156	101	52.120560533444205	13.847257178120675	10
157	101	16.22544912521894	15.502463808935696	10
158	101	23.863171566172806	20.469367068899967	10
159	101	90.62226088104164	27.94660585217089	10
160	101	30.941951517806714	6.378606244573766	10
161	101	1.5596084398588121	6.663154622218167	10
162	101	37.156037949135595	26.910540462939892	10
163	101	35.811934168585786	5.67817418032849	10
164	101	51.72983759221172	15.429675167565579	10
165	101	47.32300476681509	12.124816395871358	10
166	101	20.392091757659184	2.602913250534446	10
167	101	47.054421778787145	14.227435139628927	10
168	101	42.13931041476765	13.998963238329582	10
169	101	32.0930712434008	4.877646169327374	10
170	101	54.04791853718089	36.92643935027051	10
171	101	0.6133260454127801	7.005033087655916	10
172	101	41.64935422064728	10.393995480663385	10
173	101	22.65355487752649	16.20758467453181	10
174	101	29.49568948101206	5.5421545303303095	10
175	101	59.288111558669186	17.467865472459906	10
176	101	20.543330691286066	2.2190896347737787	10
177	101	38.6177541951582	13.572086138680623	10
178	101	25.725474039638684	0.9328463515868961	10
179	101	47.33394340203893	12.434350802975601	10
180	101	31.133844989849297	8.674932568015757	10
181	101	8.444653010142817	2.4288149797108964	10
182	101	31.379482125694192	6.938679956535755	10
183	101	0.031277752183316826	7.843274077506533	10
184	101	58.735197124572224	16.796260890821067	10
185	101	25.38853888182174	3.344907133873513	10
186	101	46.41179081720429	32.023237222452174	10
187	101	74.79117829157593	21.230412325381508	10
188	101	28.279222771630785	3.443154801491554	10
189	101	25.974253689702394	3.3571928870415255	10
190	101	12.883476145545291	13.01645036613146	10
191	101	21.47944358566887	15.9602821931292	10
192	101	5.852186474953925	5.349790227353821	10
193	101	100.8631246635884	27.256324909014197	10
194	101	17.065927825553352	1.0497454195059006	10
195	101	12.472351320606728	11.740887106133231	10
196	101	43.664069473802115	12.660970035812147	10
197	101	33.93667916217579	6.3079762219043864	10
198	101	31.92823073993507	20.10813730223024	10
199	101	10.489293115836968	3.5479490040018824	10
200	101	50.52205654667789	12.339993292308929	15
201	101	24.055002235093514	4.315860198962179	15
202	101	45.523233997352754	10.312455768878763	15
203	101	28.860098508967646	4.813040345297584	15
204	101	2.8640495259143295	4.55240586539534	15
205	101	22.385912204375508	4.296295916063883	15
206	101	4.749003967966382	3.871445045834168	15
207	101	26.971360176812524	5.050411670521168	15
208	101	64.16770148377663	20.75601952733565	15
209	101	40.132688838625235	11.14924809530467	15
210	101	12.563268774021335	1.5392208646972858	15
211	101	49.05995359147909	14.599271870137892	15
212	101	5.242108706451747	8.006658477273398	15
213	101	8.714187589598772	4.5893067451049445	15
214	101	54.28125965976036	16.556331322354534	15
215	101	53.36782937736619	16.455556235604245	15
216	101	38.39660609991554	8.559524879693585	15
217	101	67.31655089865073	21.92373229428261	15
218	101	18.63881877867567	0.1553212100747201	15
219	101	8.67206509520396	4.257302039471509	15
220	101	24.880115372703738	3.477539358923519	15
221	101	30.17711952027911	5.738492432870359	15
222	101	17.121409685149526	1.505840566195381	15
223	101	43.64332310731689	13.04862506504698	15
224	101	32.01565995565211	7.045205294194985	15
225	101	1.8894470484228802	9.1423232531059	15
226	101	21.26270077167471	2.835569307677801	15
227	101	26.074571208829994	5.428740380155837	15
228	101	19.45721806747255	1.7039005874555997	15
229	101	89.05473605291776	27.344571540119254	15
230	101	21.163106131648814	1.9060990861905798	15
231	101	8.916385121236033	1.714802327377079	15
232	101	44.12751596814268	12.214666106197667	15
233	101	4.932393202223741	9.730810729398153	15
234	101	103.54225165147525	33.438196590605116	15
235	101	10.08247055333519	0.28274962634321515	15
236	101	26.6471112471952	3.016903782110138	15
237	101	28.404748873700004	9.339602744345337	15
238	101	19.285734999605587	0.8815566364791962	15
239	101	0.9945471773768717	8.962039779845195	15
240	101	26.701056102979166	5.789406780370341	15
241	101	11.32477418842954	4.36314015106445	15
242	101	77.53190531718438	22.224704144347022	15
243	101	14.463968895750218	2.1434909028225877	15
244	101	82.15865368702144	25.25096869687565	15
245	101	22.89653235735648	1.9992668275109309	15
246	101	39.906378548047286	9.032958088530174	15
247	101	64.56617986398024	20.37030284206353	15
248	101	35.218332196794506	9.023722790399722	15
249	101	74.94937868737544	23.688695970611192	15
250	101	36.20100176379939	7.837094431187963	15
251	101	2.2866066621049765	4.5007814672366	15
252	101	22.784676870364777	3.310161496673852	15
253	101	6.5097555776852	5.254342795757353	15
254	101	64.83562553206625	17.450228334498565	15
255	101	25.835825077588225	2.6822737629459223	15
256	101	17.508377906063316	1.8851861820826834	15
257	101	60.35673422780439	17.012391968941074	15
258	101	17.0851236589724	0.8989470008037413	15
259	101	40.74559236616781	11.301284980379762	15
260	101	5.619211537062595	9.76468847530067	15
261	101	30.53722396296255	7.983280710777528	15
262	101	40.181178066498255	9.641323869636725	15
263	101	71.71579683778813	22.29143900050049	15
264	101	20.039721656744014	3.135499458235888	15
265	101	2.30052293178289	5.846899260710448	15
266	101	22.827518326827544	3.311803222662392	15
267	101	3.767356708235239	5.508183556402431	15
268	101	72.71149887695285	24.943101895834673	15
269	101	31.335282012945427	6.564679886675267	15
270	101	1.713921015597423	7.627187471774392	15
271	101	32.1500579724509	5.23710648107117	15
272	101	20.368997323160563	3.9843614880850393	15
273	101	81.1042293587619	26.621859295745175	15
274	101	3.734945174003773	8.420783474085743	15
275	101	0.24014640562944062	7.271608863571215	15
276	101	81.43915175972704	24.498771941969956	15
277	101	63.02443226870464	17.97018591199202	15
278	101	17.297217403794	1.5010141985578946	15
279	101	81.85038801969687	25.82139634385748	15
280	101	59.62629200506163	15.017386904832788	15
281	101	66.9156297845448	21.029867252874766	15
282	101	37.02911508121374	7.774562224552304	15
283	101	10.099567174601606	3.0192248434708238	15
284	101	34.89575763863445	6.975353047253151	15
285	101	2.645410310450267	6.542348899177024	15
286	101	19.410870291678943	15.347246561847044	15
287	101	54.51463663080178	15.250477655988806	15
288	101	19.92149391209899	3.4389225113890074	15
289	101	7.784894020142945	5.160402129995783	15
290	101	112.7924288607056	36.837011043988824	15
291	101	4.6067024732678385	3.173123442869745	15
292	101	13.4000325522783	1.717897010133473	15
293	101	16.698676837342504	1.0403932076130142	15
294	101	58.372132702940036	17.27350838520823	15
295	101	7.095908723997164	1.9071365118064159	15
296	101	14.664638137105964	1.7787890404888447	15
297	101	24.586356816495798	3.9681345210015864	15
298	101	55.17530193633904	13.661910653784537	15
299	101	47.47282535936978	10.91187414008691	15
300	101	46.65502402530519	14.868735376778739	20
301	101	3.8958498502506913	7.828099431879626	20
302	101	43.60984182298967	8.942498079145613	20
303	101	36.62262576757346	10.94934100345521	20
304	101	34.352792477989084	10.227396039971522	20
305	101	6.158845928668103	5.248613978040996	20
306	101	54.660446502701575	14.926619216725868	20
307	101	55.609431784316264	14.830945818454232	20
308	101	32.68200705582336	7.268030470187805	20
309	101	71.62462342366183	21.62127980135945	20
310	101	75.69290208216246	20.084167081205162	20
311	101	45.094925724956745	13.455404291504411	20
312	101	61.028195265411156	19.25708843881106	20
313	101	7.019918089165227	3.894406198607299	20
314	101	112.0450665751522	36.45141652193907	20
315	101	50.71172357365573	15.996253372963121	20
316	101	67.80374946310465	19.790122272077102	20
317	101	27.96352455643244	3.22146873626016	20
318	101	26.09057595377377	4.530226557181584	20
319	101	41.5987680658311	11.282317921134375	20
320	101	29.11578279534577	4.696627125956419	20
321	101	49.18350324651183	13.304541633683378	20
322	101	42.56348104545453	13.838995157560689	20
323	101	14.829416568604453	0.7112857085453456	20
324	101	21.830930380249697	5.049256309708315	20
325	101	43.577066046106694	12.98710054751119	20
326	101	13.917005570556062	1.104839686270675	20
327	101	69.25621556560144	17.164555631119054	20
328	101	24.549820477537747	6.250479306366323	20
329	101	3.5449086681499313	7.169246561615449	20
330	101	12.973081229714175	0.847956663340357	20
331	101	62.65107529409308	21.657653530915567	20
332	101	38.511894591462486	12.386651086654284	20
333	101	15.448543178907459	0.4917319052626802	20
334	101	14.085452246133626	0.2854029758596931	20
335	101	34.028477826900506	7.278673215186784	20
336	101	12.431194835070075	1.8931348670152282	20
337	101	40.525745865824646	10.951176152200782	20
338	101	8.555718125702612	3.9984021437208597	20
339	101	1.7516544999746135	4.176460284417944	20
340	101	39.06832667546918	8.805310577140146	20
341	101	32.864970731814175	9.89095298411518	20
342	101	12.404245057645664	0.6732054241710055	20
343	101	59.27894854010386	17.23713721516252	20
344	101	26.62874914775537	5.732669177667685	20
345	101	28.863743981870567	7.774569016603258	20
346	101	22.86253939298554	1.6129070566300716	20
347	101	63.11881094106493	21.425912336039357	20
348	101	8.55123707062539	2.350139749735118	20
349	101	1.7078877289823027	5.308718419954896	20
350	101	25.894003042224806	5.295130948670157	20
351	101	23.005357235316122	3.7964159233181562	20
352	101	2.7249021620600535	9.93037756363993	20
353	101	20.44309096297132	1.6167610300443946	20
354	101	65.52893387041159	19.41032661254911	20
355	101	22.271059874104832	6.164746237297624	20
356	101	43.26864339804542	13.261516568838328	20
357	101	41.14517752134568	13.274369542530504	20
358	101	72.71606843551129	22.851016152573532	20
359	101	50.010281775586066	16.803280021558297	20
360	101	6.974189652491345	3.3074883922341076	20
361	101	66.38923177249495	19.724531667504273	20
362	101	48.31447150644718	12.544024533941181	20
363	101	55.98431818626648	17.501662252210973	20
364	101	27.8515777420051	7.128961267507732	20
365	101	36.16920178235808	6.560543057531676	20
366	101	48.75557835342696	14.533602841709367	20
367	101	39.96032194891042	10.110990273459201	20
368	101	16.371610486738938	1.3024547362813328	20
369	101	57.97286876770349	15.054147247031914	20
370	101	73.02335926553776	22.149893381971737	20
371	101	44.58349529065824	15.680238058598523	20
372	101	102.0084396173049	32.5917368257879	20
373	101	46.71349681392651	13.368526526086564	20
374	101	35.02498114827276	9.128246350652718	20
375	101	6.7509116119744155	9.857043245043112	20
376	101	26.49167907801991	4.0101583354999635	20
377	101	30.035602981109914	8.237444955281411	20
378	101	0.07601460703200898	8.722728780945864	20
379	101	64.31291006103646	18.25216275380013	20
380	101	4.095202704287073	9.989890502371727	20
381	101	103.39582800413727	31.108396775906876	20
382	101	57.29373051087067	18.656461271062938	20
383	101	31.046182153535362	11.165155602389165	20
384	101	5.4278100300201535	2.5824482493666747	20
385	101	54.050901967634445	16.305645441622755	20
386	101	4.237031775510334	6.284087549987269	20
387	101	20.7020986781834	2.240063799959708	20
388	101	5.7260707545490215	5.151556589160875	20
389	101	34.493275192512506	9.755235472344918	20
390	101	30.681127198082432	6.39886278791431	20
391	101	109.81321162058913	31.751488155787133	20
392	101	15.147548031878536	0.5172417049987823	20
393	101	22.60020559003392	2.02562537281663	20
394	101	32.071546806919194	8.211900181089245	20
395	101	28.352228139861406	5.617237924028678	20
396	101	80.10707908769342	27.209451603448354	20
397	101	69.1888682822592	24.153758316567238	20
398	101	7.125905723643459	2.7869207389520056	20
399	101	4.98684307621728	4.318729033908212	20
400	101	40.48293935801756	10.393345906010305	25
401	101	86.83805645216776	26.138198002752006	25
402	101	1.846798740792439	7.382662781049806	25
403	101	32.665288097755834	6.015208855512303	25
404	101	39.76138643317778	9.618750531805546	25
405	101	15.774475935050198	3.9973834358116482	25
406	101	47.54306560622981	12.331679252896778	25
407	101	24.076098059396124	5.382766172368499	25
408	101	32.18845259506391	5.431843069832357	25
409	101	78.98758868279991	24.530676435743977	25
410	101	57.864612048593834	17.5411111520565	25
411	101	120.90656360256209	37.74752820577269	25
412	101	30.98599528487603	6.834506721883346	25
413	101	54.56693684864955	13.932718578692993	25
414	101	82.34354787573585	24.87825520066312	25
415	101	29.778167552305923	6.78833075129322	25
416	101	57.31427237460169	15.81658127633428	25
417	101	52.068605187307995	12.401574113286454	25
418	101	30.901074957339585	6.413644394806642	25
419	101	63.315517764582076	17.288437419802886	25
420	101	29.874177680151348	4.910727791716616	25
421	101	36.921297192199816	10.131789891868102	25
422	101	33.576512510283344	8.36644680883791	25
423	101	59.375466182522096	18.378014521012073	25
424	101	58.29746750854057	15.611486936641441	25
425	101	47.34564403462735	12.977301083151465	25
426	101	32.42227759672026	5.892838496551047	25
427	101	82.95593312287883	26.435866534247204	25
428	101	6.240455112606888	2.1001755195078915	25
429	101	82.78146962732171	24.34926702782891	25
430	101	42.497543136482165	11.216298729186928	25
431	101	14.673031572744266	2.143190351035434	25
432	101	22.99690080860476	0.7937660989969011	25
433	101	37.42733368381093	11.19028396511296	25
434	101	37.56879183885723	8.42938714443811	25
435	101	33.652944696933424	9.35449390265889	25
436	101	21.2069898408794	1.9589806897853002	25
437	101	21.19239005981376	2.8605367261171684	25
438	101	11.067080880268882	0.5766532600857865	25
439	101	8.706729772245845	11.850674949588374	25
440	101	55.76002811311616	15.058206818397462	25
441	101	71.58430188424911	21.164380383359653	25
442	101	43.03314391367506	10.299497176877734	25
443	101	35.05995716944079	11.221408920079602	25
444	101	61.30520221330566	16.84182080397204	25
445	101	83.98813831744141	25.073027221408122	25
446	101	91.87746639673968	28.57773796712616	25
447	101	59.73542214068359	20.342364599174765	25
448	101	22.227168243228025	4.822224674156846	25
449	101	28.35035045154904	5.756328239965762	25
450	101	28.89991284820359	8.184705590717972	25
451	101	8.4127267620477	1.892093206986208	25
452	101	64.06482849122172	16.347613008397268	25
453	101	22.624025443958825	5.724216173093219	25
454	101	61.64690486780715	17.33000114377088	25
455	101	47.060548256064564	11.836773267642355	25
456	101	57.70206801753518	15.895471882671409	25
457	101	62.43045075444177	22.51577168762622	25
458	101	25.416962344857787	5.038540051070692	25
459	101	26.664847728930024	6.522269346231568	25
460	101	31.66455266345192	7.921312542525389	25
461	101	42.55134071173789	8.616690698177889	25
462	101	38.11236327332173	11.149658242657491	25
463	101	58.10548553700093	16.23340230620796	25
464	101	65.48527883108217	20.10363908717233	25
465	101	91.59069503596655	28.14971713315118	25
466	101	47.30803869272598	12.930716649880306	25
467	101	69.91672835294308	22.5664612717713	25
468	101	32.970764360386475	6.419766609371676	25
469	101	32.93934884754904	6.071646725944473	25
470	101	66.98831483062648	21.972591054967726	25
471	101	21.288205021108336	2.628660786505047	25
472	101	92.03002361807023	25.765826969696086	25
473	101	39.35037906228106	11.109855777462267	25
474	101	72.19374372122095	18.407017307979412	25
475	101	19.40463288927094	3.1398810804832755	25
476	101	66.86375578636577	19.6763253094702	25
477	101	44.60300113615905	12.441902031773186	25
478	101	52.83332413637306	15.181546149652483	25
479	101	78.8561704696404	22.939543929730316	25
480	101	72.75615336474803	24.849808154774706	25
481	101	38.29041438034762	9.080738441658077	25
482	101	55.49305934104666	14.925642011176071	25
483	101	38.910413353655095	8.394836501298558	25
484	101	39.64117648497535	7.677517942465293	25
485	101	36.99381363013855	10.771091980092072	25
486	101	49.641850639200676	16.9777880225131	25
487	101	22.933478996580767	4.936262680744947	25
488	101	57.040201501642585	19.723907167018723	25
489	101	43.54040566061174	11.367039401732775	25
490	101	46.58760633707039	10.633302195821258	25
491	101	61.666793330492176	19.588492648502157	25
492	101	29.170811877760006	7.540740114133271	25
493	101	35.6179894188567	9.394636424513626	25
494	101	43.72711846065167	13.252523414221724	25
495	101	49.35840537706551	14.712502798695557	25
496	101	43.7980076424588	11.707659218882599	25
497	101	12.093714858361896	1.4719078945217088	25
498	101	46.322940044594226	11.44500291072912	25
499	101	2.0693776489171984	9.273429505674107	25
500	101	50.12718032906257	16.62173082046811	30
501	101	60.02645783019953	17.907226227629877	30
502	101	69.56390053072104	20.858374286593843	30
503	101	54.36609835285332	15.849435490660666	30
504	101	27.919488169174834	7.620168699430371	30
505	101	76.42744711544836	23.25478942641167	30
506	101	14.43961122301443	1.2776846653162106	30
507	101	51.86701997244077	14.262272396247674	30
508	101	53.273470366988995	16.14887405278223	30
509	101	36.16450261665091	7.703839832341824	30
510	101	12.610376847836063	0.3262731671300888	30
511	101	34.96319647314931	10.110814411702366	30
512	101	60.81669812568003	18.166896067561638	30
513	101	33.257515885271594	5.63672376141477	30
514	101	41.673806495416464	9.603293086315855	30
515	101	35.06609127041434	6.518891120800864	30
516	101	102.95737520363919	31.654361029294076	30
517	101	36.225435248768775	10.256013522408296	30
518	101	36.576469183140134	9.84166005505927	30
519	101	18.756496174651254	2.343281460034345	30
520	101	22.832964286940094	3.444907081295977	30
521	101	100.9084534648014	27.569257099533395	30
522	101	0.7360724197512398	7.9830663097005745	30
523	101	45.28272118547645	13.513877989703191	30
524	101	66.03560495831017	20.789215170192428	30
525	101	81.76685922303679	24.162148170376522	30
526	101	36.037488676165495	11.476283462189464	30
527	101	66.08264347215977	19.23644659384813	30
528	101	14.395525578279933	0.4389956389324815	30
529	101	65.26199567349755	18.006265447133234	30
530	101	25.962979942980258	6.609635660644063	30
531	101	63.614182540676246	18.776392805744646	30
532	101	30.627893956249743	6.68302932457505	30
533	101	26.23533726743857	4.0410578276769495	30
534	101	6.628099770126168	1.6254466439060786	30
535	101	47.79976142546078	12.312416607938086	30
536	101	42.05678112682624	12.236600903701392	30
537	101	64.39080296138428	17.511022922086386	30
538	101	24.83365106531448	3.5753296804898556	30
539	101	56.53056791420843	15.329511013175956	30
540	101	75.93256252934408	25.185588364552743	30
541	101	5.349249338626253	2.6944937494381067	30
542	101	25.3177481889301	5.50049505678298	30
543	101	48.23411197162326	12.762205575589716	30
544	101	84.4346225779797	23.156685004518714	30
545	101	61.42741911213011	20.378171389566486	30
546	101	35.7506652312675	6.061921742069843	30
547	101	39.13298544271072	10.410331422643559	30
548	101	56.04926306278436	16.042333282304938	30
549	101	115.10404918044881	35.32527721437562	30
550	101	49.07386886950988	12.661714585296382	30
551	101	75.59916005889457	20.526743239785556	30
552	101	34.54220376839611	6.6847455992875044	30
553	101	36.6049665884527	10.898580775787378	30
554	101	65.46399971364679	18.062970388500883	30
555	101	49.62288195678049	14.34114555900566	30
556	101	99.32315233255727	28.06091134292579	30
557	101	33.863775874403586	5.694526019434636	30
558	101	51.3235582342247	12.486325639820967	30
559	101	12.979511556995893	0.18826521634430418	30
560	101	48.495678070660325	12.099099565464625	30
561	101	68.57302995089071	22.210380837273487	30
562	101	41.40689063937529	9.829927127242936	30
563	101	88.94918365223283	26.639047905359003	30
564	101	42.46348986195589	9.94957893711245	30
565	101	15.384422809040554	0.21609248722940744	30
566	101	34.01998485490412	10.36671524117038	30
567	101	62.225872114003934	18.81247686345515	30
568	101	56.730215165753314	16.230959739678426	30
569	101	41.913138925023254	8.491326197409677	30
570	101	47.224874093700684	11.976947804870903	30
571	101	38.8703817940255	8.820433031681956	30
572	101	39.081763625570275	8.53261397610074	30
573	101	28.67848706915484	7.747891512832826	30
574	101	53.400377318737526	16.76050620654732	30
575	101	39.29515250003652	11.756496552097953	30
576	101	39.13167256038276	9.413760602002949	30
577	101	50.24302625603194	12.397058151361954	30
578	101	84.54292919690924	25.856665610647724	30
579	101	69.94857424404374	19.25201220730117	30
580	101	37.681443917303675	8.124379923559912	30
581	101	54.92452212596584	17.41252397065821	30
582	101	49.956298853177444	12.031381327765269	30
583	101	27.063252780885016	4.659549451023982	30
584	101	61.92587146180455	16.30526331812904	30
585	101	41.38565329090515	9.678174968938311	30
586	101	48.82339643831364	16.464959994248645	30
587	101	72.40104454092902	20.53090849577429	30
588	101	40.97089624844523	10.253099927101667	30
589	101	25.571980422964074	6.097592531944546	30
590	101	77.26744974596451	24.567089296900342	30
591	101	32.348520093955564	8.122221796378422	30
592	101	49.832461116458155	17.62735487732486	30
593	101	34.08265231546385	10.840510953114386	30
594	101	38.89154311609582	10.973517765631142	30
595	101	72.92432646463449	24.447714054266598	30
596	101	52.947138239356725	15.503905513130785	30
597	101	47.61401440959006	12.723988184235143	30
598	101	43.74379380178767	10.966230541821885	30
599	101	42.56770598537764	10.21358274552751	30
600	101	37.312482295992595	6.857483101802423	35
601	101	72.11956886243006	21.030585098028197	35
602	101	65.79409994905131	18.991538651723666	35
603	101	55.7836346164994	15.215060073735836	35
604	101	54.29673922931569	12.341076801435937	35
605	101	73.05043281979738	22.483182785919944	35
606	101	80.97325948205281	21.97282092818309	35
607	101	19.553803169812262	0.41213654374089154	35
608	101	53.580878032695864	15.57584657955314	35
609	101	56.34670898834917	15.878092823175095	35
610	101	51.56318701013167	15.118133876356335	35
611	101	58.112721804170654	20.41916772883256	35
612	101	66.68527914287525	21.931529237066066	35
613	101	65.14964873791394	17.91389050926574	35
614	101	68.67578880241646	20.085109903096964	35
615	101	98.53457600421596	30.2147777315049	35
616	101	39.65406516805958	10.196372458013398	35
617	101	56.25524537696557	15.130622350266004	35
618	101	29.139789387501487	5.5975423162350015	35
619	101	19.103306703598243	0.9940668836462836	35
620	101	68.68807695014118	23.736534048912954	35
621	101	21.93722883902079	1.1361106488376393	35
622	101	71.75890157718949	23.051201711061463	35
623	101	65.19819007283884	18.075142630605352	35
624	101	36.787106053777904	6.43251759975836	35
625	101	34.25570881156012	9.506906304946401	35
