ID	st_vseh	delez_izbranih_tock	relativna_napaka_ploscine	relativna_napaka_obseg
118	60	26.666666666666668	29.840612545457418	10.48564105661777
119	60	26.666666666666668	10.928476615437502	2.66749345603778
120	60	6.666666666666667	82.1260229144318	52.32657690668149
121	60	6.666666666666667	50.82918889932336	25.79366012807113
122	60	6.666666666666667	53.46689528981754	20.954926235828967
123	60	6.666666666666667	77.4989418135257	17.813464573816262
124	60	6.666666666666667	78.07492901282365	43.00176753036013
125	60	6.666666666666667	66.481613172391	29.250425226194782
126	60	6.666666666666667	52.175789390728426	22.189224258597505
127	60	6.666666666666667	68.21777379857983	42.6170084977744
128	60	6.666666666666667	64.95216542217223	43.55205514666652
129	60	6.666666666666667	48.212836498935594	21.937102197879103
130	60	25.0	14.814759884780312	5.715733176731605
131	60	26.666666666666668	25.69487399945328	14.501593923143203
132	60	26.666666666666668	12.713638805693897	3.3265966427820453
133	60	26.666666666666668	31.390342123615646	10.620657427614693
134	60	26.666666666666668	21.29352739677018	9.096500075785562
135	60	26.666666666666668	22.52433378697517	14.408087833750377
136	60	26.666666666666668	12.380070463183293	4.030005183336336
137	60	25.0	24.51773444990633	9.245151121778413
138	60	26.666666666666668	20.611756921223165	8.933491443420257
139	60	25.0	23.28112794783805	10.505682130007
140	60	6.666666666666667	57.73254450889033	26.547443000542525
141	60	6.666666666666667	74.94755188154349	40.87581442111175
142	60	6.666666666666667	66.76730498449925	33.495840284314646
143	60	6.666666666666667	80.29797120091702	50.02699102330632
144	60	6.666666666666667	56.48565807215176	25.304722368064507
145	60	6.666666666666667	78.28952957529047	36.62084193949322
146	60	6.666666666666667	75.96719212176379	39.237642522871745
147	60	6.666666666666667	74.46863426303656	39.716605189834944
148	60	6.666666666666667	70.24205229785764	38.69961110698938
149	60	6.666666666666667	87.88430082151542	52.47144127084019
150	60	26.666666666666668	18.02736778647965	9.75252247310193
151	60	25.0	15.381074200783049	8.114754850134887
152	60	26.666666666666668	18.60372115774268	8.391433244413
153	60	26.666666666666668	31.91218001805241	14.841770060439169
154	60	26.666666666666668	26.586054754570583	10.709919368063165
155	60	26.666666666666668	4.759192173929433	0.7874236902776969
156	60	26.666666666666668	26.41182767641522	11.52775354096303
157	60	21.666666666666668	15.969394071974612	6.801205789666527
158	60	25.0	35.816726072973	15.851993981445075
159	60	25.0	29.92012257622599	15.757387530127234
160	70	5.714285714285714	56.721831348495336	26.355802790300597
161	70	5.714285714285714	75.2910911440488	44.24713835139495
162	70	5.714285714285714	80.98155750438887	42.63280362067752
163	70	5.714285714285714	57.10171553664273	31.393644603209253
164	70	5.714285714285714	80.12922190547859	46.57581417121497
165	70	5.714285714285714	67.74680027381214	34.696086260985844
166	70	5.714285714285714	25.082859968056614	8.040917206779199
167	70	5.714285714285714	93.50017254235865	61.03381458876542
168	70	5.714285714285714	60.74032843501106	29.543496958424488
169	70	5.714285714285714	77.40444939855465	46.757832463794344
170	70	22.857142857142858	22.528339575498215	15.662109890986281
171	70	22.857142857142858	15.3176588684054	6.358361471883671
172	70	22.857142857142858	25.740055326636675	12.392236244334347
173	70	22.857142857142858	15.873331874278666	5.822808529079091
174	70	22.857142857142858	24.505347278821425	12.785035431071478
175	70	22.857142857142858	15.44191286588615	6.88206147782451
176	70	21.428571428571427	19.69531882665383	8.938901563798394
177	70	22.857142857142858	23.953749135333137	12.739365585151871
178	70	22.857142857142858	19.091937422016038	6.290793022028497
179	70	21.428571428571427	23.0240722116882	14.081906232488423
180	70	5.714285714285714	74.26038223094464	29.97245120809449
181	70	5.714285714285714	86.82144983955872	48.801622643477906
182	70	5.714285714285714	68.65918818341252	27.01842391828915
183	70	5.714285714285714	74.42668834116171	41.57547437124082
184	70	5.714285714285714	72.21398444329674	34.582330208014966
185	70	5.714285714285714	57.3578909231956	26.857259005060204
186	70	5.714285714285714	59.51555665185264	27.967793710889506
187	70	5.714285714285714	84.77917541690263	31.73715239170294
188	70	5.714285714285714	84.301100210446	53.92027670460459
189	70	5.714285714285714	69.3302687128298	46.67621457486017
190	70	22.857142857142858	15.841916728600737	10.689991061567088
191	70	22.857142857142858	23.719643819260245	9.866059244805202
192	70	22.857142857142858	34.485588487086616	12.125677829741832
193	70	22.857142857142858	40.700769261664895	18.983792287448182
194	70	21.428571428571427	6.972496611615313	1.9322625376145999
195	70	22.857142857142858	23.79878455211135	5.5425901369922865
196	70	22.857142857142858	29.986950535935016	11.119016218511458
197	70	22.857142857142858	23.314816579035394	11.925138184165782
198	70	21.428571428571427	22.46366050320381	7.162962905055617
199	70	22.857142857142858	22.852798417757395	6.4146773947214015
200	70	5.714285714285714	75.57276146528238	37.736933108057954
201	70	5.714285714285714	36.256153784976505	5.801814193823725
202	70	5.714285714285714	59.64834712201029	21.274467731441455
203	70	5.714285714285714	79.53276164193359	34.41746730411106
204	70	5.714285714285714	80.19185623419698	51.62759382865747
205	70	5.714285714285714	79.70246980211351	47.76120634930638
206	70	5.714285714285714	57.40238492540301	25.323147697268823
207	70	5.714285714285714	68.56118389151285	19.2206018024438
208	70	5.714285714285714	62.294085710282545	28.02004260679351
209	70	5.714285714285714	49.21001006849565	11.924826144264673
210	70	22.857142857142858	22.78670861948565	10.440171021096495
211	70	22.857142857142858	27.900216376502147	10.789344696331534
212	70	22.857142857142858	28.045563506542138	15.640751488164586
213	70	22.857142857142858	28.724029046299332	14.348424142106927
214	70	21.428571428571427	29.285161883505573	13.22467298671802
215	70	22.857142857142858	35.8416102240506	17.732923297301927
216	70	22.857142857142858	26.374795386587884	10.11590470228457
217	70	21.428571428571427	17.915899025177964	8.4920631027821
218	70	21.428571428571427	19.29383368304366	6.912261349968767
219	70	22.857142857142858	24.809374913156944	11.041111251645328
220	70	5.714285714285714	59.25019202759852	27.845782565590238
221	70	5.714285714285714	64.25967849956766	32.25642277002429
222	70	5.714285714285714	58.06677071355999	30.5541297761195
223	70	5.714285714285714	61.208117015686526	21.779731341088336
224	70	5.714285714285714	66.57106814129604	28.270248891821108
225	70	5.714285714285714	63.996896578415615	36.474266640526906
226	70	5.714285714285714	64.25489323577372	30.10134214299274
227	70	5.714285714285714	54.51586386787424	19.618197932192714
228	70	5.714285714285714	97.22804411251818	68.77247797932021
229	70	5.714285714285714	93.45691125205688	67.73422145247105
230	70	22.857142857142858	17.84464857188672	10.991150067543646
231	70	21.428571428571427	8.550996222531007	2.472666626972476
232	70	22.857142857142858	29.306986705546027	17.374573227384964
233	70	22.857142857142858	24.706805558775603	13.142732992895615
234	70	22.857142857142858	12.118616446982482	5.715700843728365
235	70	22.857142857142858	28.362207963084828	13.272832462663652
236	70	22.857142857142858	31.932980794735837	20.50387943129307
237	70	21.428571428571427	17.43666355627309	7.3885629666232
238	70	22.857142857142858	19.133119565395983	11.698649103076757
239	70	22.857142857142858	23.73500349663152	12.455364189961875
240	80	5.0	49.82077843712771	23.084526974002394
241	80	5.0	85.16042273648571	57.58062054661469
242	80	5.0	42.912841900179934	21.518447168173072
243	80	5.0	79.46715650649004	44.96060011327404
244	80	5.0	73.64515678042429	29.74434069064159
245	80	5.0	85.65068043123773	53.504595676803504
246	80	5.0	70.3574283989033	37.481123265525525
247	80	5.0	79.72114164455658	48.441767824810796
248	80	5.0	74.35847750687459	38.484459557298884
249	80	5.0	71.46090183815392	41.266397763318594
250	80	20.0	20.474034019110253	10.64284651203025
251	80	18.75	18.1781455693339	7.4524530682695405
252	80	20.0	16.12968989916603	7.62470376565334
253	80	20.0	30.191583112645542	15.606413036563962
254	80	18.75	30.383274113298526	13.358863332042331
255	80	20.0	18.98500715011847	9.372746707302468
256	80	20.0	19.9226758655754	12.385628840376667
257	80	20.0	31.885163925999315	16.56793363187926
258	80	20.0	26.641162403865398	14.161891951667199
259	80	20.0	30.008170602717037	19.31021711793107
260	80	5.0	76.33543290942131	49.1673167893793
261	80	5.0	75.49983566499115	40.71178939035292
262	80	5.0	67.28286928809261	18.75150732024473
263	80	5.0	48.06263322310349	17.238869739159007
264	80	5.0	54.38436729064855	34.17386800741639
265	80	5.0	78.87775313974839	45.77178223325428
266	80	5.0	91.98239842644341	64.62969207042481
267	80	5.0	92.12871999209246	60.654715433846526
268	80	5.0	93.15274783653689	63.93334890810569
269	80	5.0	82.35987683801838	38.219762171685616
270	80	18.75	17.576739544814192	8.973621816865576
271	80	18.75	28.661417555019348	11.259081142897418
272	80	20.0	19.885391422928482	11.318856049380575
273	80	20.0	14.54934595756923	7.188491213910465
274	80	20.0	22.248359850957968	7.487774902745689
275	80	20.0	18.951388755317712	8.586151149335473
276	80	20.0	26.89533173168124	13.843483243580618
277	80	20.0	24.60132457393783	11.594725759524529
278	80	20.0	29.327877006484133	13.978745480821791
279	80	20.0	30.403453188411554	16.55822500266826
280	80	5.0	64.92206275904975	22.50557914865298
281	80	5.0	59.733959788042725	25.33019244676244
282	80	5.0	77.71944134500929	52.05033069584485
283	80	5.0	41.30447036567011	17.229568229310424
284	80	5.0	73.97958505018383	29.024402496146003
285	80	5.0	58.61964768096646	13.401509267413337
286	80	5.0	56.54509642581227	22.60231231405422
287	80	5.0	45.83460310386418	15.827596543423406
288	80	5.0	67.25369960174436	43.08275842013949
289	80	5.0	79.01169743256541	39.881255709022
290	80	20.0	18.65328744464711	7.780845320086948
291	80	20.0	26.74806307243228	11.358146861214248
292	80	18.75	19.46004364022233	8.783678085846956
293	80	20.0	28.763759083664432	13.22844822688444
294	80	20.0	28.686153750055965	10.683070319092097
295	80	20.0	18.610475745357675	6.7917991005438365
296	80	20.0	26.460590258882384	16.509864823873457
297	80	20.0	24.400515901402656	12.151831824004432
298	80	20.0	13.414627966691478	1.7611168458251318
299	80	20.0	25.22372355925324	8.893214124315413
300	80	5.0	60.32607818941859	28.370617518878095
301	80	5.0	57.438261966377894	30.125672171361177
302	80	5.0	73.92499378137386	35.74670712496755
303	80	5.0	76.44829105446324	44.124233417407616
304	80	5.0	83.75583845959858	40.4512870057825
305	80	5.0	82.7270063104596	52.94350020393396
306	80	5.0	87.83691702076733	51.91380658409233
307	80	5.0	57.76816883374342	28.346499718338315
308	80	5.0	74.25210367045048	34.74408314459777
309	80	5.0	88.8430242188525	50.83081679041309
310	80	20.0	20.732368701165093	8.0811813172432
311	80	20.0	35.968417966206445	16.603030846369137
312	80	20.0	26.448285137340637	13.170707296172345
313	80	20.0	21.167342738336046	11.054285258819876
314	80	20.0	30.48289242295434	15.197031721645596
315	80	20.0	24.918987630567518	15.090577536365545
316	80	20.0	10.321336594617376	4.256784718514914
317	80	20.0	29.258636481469917	13.32725955658271
318	80	20.0	17.47739409301372	10.02067730229013
319	80	20.0	23.71950715938867	11.542377613722064
320	90	4.444444444444445	73.63470457528888	36.07779373704011
321	90	4.444444444444445	71.3076918788044	40.62717024054447
322	90	4.444444444444445	71.40867301864365	36.403242729684564
323	90	4.444444444444445	62.59850905706753	31.19420939569084
324	90	4.444444444444445	83.94369039007161	49.73253847221284
325	90	4.444444444444445	81.1684828899657	44.633051138495475
326	90	4.444444444444445	89.58326898568824	62.29965676387782
327	90	4.444444444444445	84.57100110960577	56.98241148923794
328	90	4.444444444444445	91.18715453737208	65.41529586960054
329	90	4.444444444444445	74.09661809786355	41.95507344574227
330	90	17.77777777777778	27.041216567921634	9.815454070057724
331	90	17.77777777777778	17.578941282626257	4.830077166571677
332	90	17.77777777777778	34.780695593047746	17.79026052968654
333	90	17.77777777777778	34.65861781671929	17.845686442175843
334	90	17.77777777777778	24.200787698026176	11.150218071408746
335	90	17.77777777777778	24.142930240291204	11.384822325989733
336	90	17.77777777777778	18.70753826761056	8.455068083963416
337	90	17.77777777777778	14.821955093078365	7.811795949745294
338	90	17.77777777777778	28.704371373197603	11.589975696595532
339	90	17.77777777777778	26.201706331821732	13.11757920858407
340	90	4.444444444444445	81.49099309183393	47.95097306622212
341	90	4.444444444444445	55.168445255679345	33.526146935039286
342	90	4.444444444444445	90.3145621528648	68.40152967145077
343	90	4.444444444444445	89.18036483637191	65.53140018775325
344	90	4.444444444444445	54.01647523377462	29.542723240180397
345	90	4.444444444444445	72.23661065843861	49.16654497735867
346	90	4.444444444444445	63.1829693605945	33.37598745834633
347	90	4.444444444444445	71.95045743985334	29.105726109079022
348	90	4.444444444444445	53.38977790080426	22.771075386340346
349	90	4.444444444444445	41.4346263284201	8.523784202404846
350	90	17.77777777777778	24.58877517691966	15.567257309805438
351	90	17.77777777777778	19.566833861248515	6.921109219439773
352	90	17.77777777777778	21.531935474132162	8.659521504628458
353	90	17.77777777777778	34.99248702263425	15.507525351826438
354	90	17.77777777777778	31.5623668879077	17.562815925867397
355	90	17.77777777777778	19.908702701509007	9.985709986890315
356	90	17.77777777777778	28.12932489334533	9.448169166841163
357	90	17.77777777777778	26.97648231513353	14.087857191689404
358	90	17.77777777777778	25.42098610347531	9.17945140512119
359	90	17.77777777777778	32.275554911159205	19.651303731292657
360	90	4.444444444444445	59.551061473852094	23.184332316281477
361	90	4.444444444444445	70.30869316958726	24.25733782482574
362	90	4.444444444444445	73.10337176278784	46.56469358700741
363	90	4.444444444444445	66.72941787535976	29.073569160824874
364	90	4.444444444444445	75.08212874151995	35.54256035242886
365	90	4.444444444444445	78.93316767283068	33.00988497177701
366	90	4.444444444444445	76.13071638655376	50.816363914138876
367	90	4.444444444444445	70.35531602689629	38.64980372022346
368	90	4.444444444444445	83.40096009386015	44.260067225115215
369	90	4.444444444444445	70.92375659799298	39.96205681515271
370	90	17.77777777777778	29.638370617905714	11.975209013450415
371	90	17.77777777777778	17.40977756286599	5.741421508226501
372	90	17.77777777777778	33.84536086214428	15.562968209035699
373	90	17.77777777777778	31.120734355336243	17.250897303119107
374	90	17.77777777777778	41.59236083389634	23.462798437974616
375	90	17.77777777777778	27.183535045390183	14.726653769678974
376	90	17.77777777777778	17.88257054442932	12.196669637022662
377	90	17.77777777777778	32.20131375277994	18.904694712672764
378	90	17.77777777777778	32.60043492759865	21.175241614931576
379	90	17.77777777777778	20.48205509178108	8.932514117421917
380	90	4.444444444444445	67.94600024180912	38.356759633970256
381	90	4.444444444444445	43.68478583052238	20.10828068245236
382	90	4.444444444444445	68.0215686625983	28.364176901093757
383	90	4.444444444444445	89.15680129210946	58.6376527146756
384	90	4.444444444444445	72.11041627969904	34.277266025925826
385	90	4.444444444444445	85.23894860961377	44.35479519681641
386	90	4.444444444444445	88.48423455781413	55.39225939956346
387	90	4.444444444444445	84.42817213005358	50.878309430018874
388	90	4.444444444444445	85.96332454738646	49.18104375891705
389	90	4.444444444444445	81.60575997116506	49.38006207244322
390	90	17.77777777777778	23.15134398688345	12.405824655811601
391	90	17.77777777777778	11.622384688701883	6.061768744512192
392	90	17.77777777777778	29.883294173670226	17.25266919186851
393	90	17.77777777777778	34.518772903731346	19.64569399112225
394	90	16.666666666666664	21.36005172402092	8.623812014068724
395	90	17.77777777777778	25.17024654938077	10.155574010897924
396	90	17.77777777777778	28.73290910291374	12.70539751331623
397	90	17.77777777777778	38.02322536844529	22.916463493964624
398	90	17.77777777777778	23.934382948198234	12.989694421246686
399	90	17.77777777777778	22.008351847860926	10.491014612294338
400	100	4.0	84.09697152108812	47.4163566004712
401	100	4.0	70.58270391369173	23.19195763817338
402	100	4.0	66.15828871311533	30.597942609969774
403	100	4.0	85.79843970724401	52.137528487315045
404	100	4.0	72.67109443976038	39.05430679501545
405	100	4.0	42.15905251404832	15.300187627806574
406	100	4.0	78.10315422098778	43.98804046010515
407	100	4.0	81.59216758110031	48.52035944937753
408	100	4.0	92.33158691156399	56.54880992535687
409	100	4.0	77.3619617840869	45.961807286973944
410	100	16.0	31.162132149038808	15.521773470238722
411	100	16.0	17.669588505094936	9.562242128184758
412	100	15.0	24.73940728733768	12.665874125758211
413	100	16.0	23.789201384974586	8.458871350082854
414	100	16.0	26.243584407021686	16.464958691924757
415	100	16.0	28.97305873872765	14.584115263912988
416	100	16.0	34.051618461701835	17.624119169192333
417	100	16.0	45.98494391744765	27.621726163187827
418	100	16.0	33.15347458728324	13.343079611922478
419	100	16.0	21.914277855450656	10.603645634574379
420	100	4.0	68.58511414300811	30.454269306854965
421	100	4.0	76.6968843306755	47.7183443025619
422	100	4.0	81.35607731525867	35.79240393569246
423	100	4.0	81.99859372455514	37.561045800013375
424	100	4.0	61.142550443405284	32.62221786688829
425	100	4.0	66.69807859839699	39.6263637311506
426	100	4.0	68.72927733835313	37.483264896924815
427	100	4.0	71.07578609496824	27.987995944239923
428	100	4.0	83.3127930123913	48.86300141170095
429	100	4.0	70.7801708036839	13.43599831146887
430	100	16.0	22.710455024970415	9.043317765399294
431	100	16.0	22.373648042489524	6.390249560817077
432	100	16.0	28.658859064238072	12.779281138380899
433	100	16.0	34.45078096362166	16.59286541673475
434	100	16.0	24.217256596478613	9.463604853499499
435	100	16.0	25.36983683475177	15.134102321566184
436	100	16.0	32.17482264926473	11.594596783160394
437	100	16.0	26.635473047133956	17.05495525906608
438	100	16.0	17.240483852946443	3.412700885991641
439	100	16.0	19.41919022278484	9.979961348706917
440	100	4.0	77.86413474458708	53.46169588608117
441	100	4.0	42.55804849869298	15.246895238483612
442	100	4.0	80.70523738128495	56.93991858619293
443	100	4.0	84.36566131317555	53.18245067310746
444	100	4.0	59.729810021822615	33.27784102268162
445	100	4.0	93.495394438219	54.25122939792671
446	100	4.0	45.36760553888627	16.100389471731567
447	100	4.0	61.65468793031411	32.65425530116904
448	100	4.0	60.43887409720664	19.553317594356503
449	100	4.0	74.88544114135593	43.77759944338896
450	100	16.0	32.130651951622575	10.445156206508434
451	100	16.0	24.584940988791082	12.462355324903521
452	100	16.0	20.196464727282194	10.779623534756073
453	100	16.0	25.081663191250016	8.49468299932596
454	100	16.0	21.115479717191153	10.675505174677639
455	100	16.0	21.319481978083672	11.196747404561624
456	100	16.0	30.85325472489688	14.503409901652697
457	100	16.0	23.444069898209097	13.100543504091885
458	100	16.0	28.868431767681773	6.16804186097874
459	100	16.0	25.384787550295645	8.485596004325512
460	100	4.0	59.25235762702529	30.132925300734946
461	100	4.0	72.42767719704486	36.82573073141782
462	100	4.0	59.39312155226168	30.79291270549978
463	100	4.0	64.93307481333008	28.740238751816715
464	100	4.0	68.87105204104128	32.79939696497052
465	100	4.0	73.21087254314222	39.22702315743417
466	100	4.0	81.94442137185783	45.49857505594841
467	100	4.0	70.94566210687063	38.30420416861557
468	100	4.0	72.84904923324898	34.16110352911846
469	100	4.0	73.06322232450025	35.41263658737708
470	100	16.0	30.336902074714573	16.939722305514056
471	100	16.0	22.392017290552953	13.54925982677927
472	100	16.0	28.72303035898357	12.294410032642823
473	100	16.0	16.680568039923003	6.8464631152506605
474	100	16.0	22.95398374715361	7.855690567824761
475	100	16.0	40.161824220688544	23.046614900415324
476	100	16.0	14.742840251924221	9.34577401065247
477	100	16.0	22.19318253272361	7.6323132063334365
478	100	16.0	34.36461706529046	19.006860269327223
479	100	15.0	33.54977936164282	18.59229103042463
