ID	st_vseh	relativna_napaka_ploscine_krog	relativna_napaka_obseg_krog	k
92	51	39.50206782604953	27.53274061404155	3
93	51	45.287089010588694	31.31232746121011	3
94	51	43.164811425695824	31.153107977687384	3
95	51	24.246001454972603	19.936737345342266	3
96	51	61.75323154654843	43.45252037515229	3
97	51	17.71162663838468	14.714747621396523	3
98	51	53.993002404539055	36.358292605004536	3
99	51	59.104862508064095	39.54973949198371	3
100	51	1.770691543560841	6.017355881172022	5
101	51	27.80254908547007	19.741546409900796	5
102	51	7.3207615065738665	5.146273050553024	5
103	51	64.02738056135566	18.190224498616576	5
104	51	2.265147495695729	5.276674284883108	5
105	51	54.00278356690438	38.395780385774	5
106	51	65.78035126242608	19.27019595527292	5
107	51	30.691884577773827	6.656711110431175	5
108	51	53.22985253572307	17.675541392995413	5
109	51	3.778059822948409	5.805206217501275	5
110	51	22.423440003230073	2.746252889660962	5
111	51	26.991876395851694	21.01392145215128	5
112	51	7.302041841043818	2.5423848403629896	5
113	51	22.264595310417747	3.9241030705999664	5
114	51	26.32853717782277	20.710908310499704	5
115	51	52.2875187355516	14.002884960574436	5
116	51	17.92697301448061	16.15579206307504	5
117	51	27.34267941249581	20.496372189413616	5
118	51	75.8956708721112	22.956355466752132	5
119	51	14.251970820189639	10.884632436823424	5
120	51	17.429595062625687	2.064287744137041	5
121	51	24.85374228502244	4.056206501346039	5
122	51	23.63929363540897	2.096031189708187	5
123	51	40.01255560225469	8.199583322215979	5
124	51	5.556217894636448	2.019244189379976	5
125	51	55.21082586224845	37.03613665873429	5
126	51	67.65147241077905	47.976711564187376	5
127	51	0.5130648110891302	7.37564026360565	5
128	51	0.29181568223428384	9.22051182933646	5
129	51	26.99107007361069	4.345020833911816	5
130	51	7.713661742245595	4.725888619426216	5
131	51	31.086647693490455	20.991296543863033	5
132	51	7.719977327795141	2.2399380501099935	5
133	51	91.40962599972967	27.927563626651448	5
134	51	57.19724795910347	39.699691415367184	5
135	51	11.208708686197705	12.285665643188427	5
136	51	40.85140309073724	12.010025630114754	5
137	51	22.856438240689418	19.693963874983865	5
138	51	21.47245855705659	16.911365137035876	5
139	51	15.803324842035268	13.910795812324736	5
140	51	17.92180246704981	16.458687838032958	5
141	51	1.626422399198454	6.216582258176138	5
142	51	1.9711343409296527	5.519301528595828	5
143	51	18.637364489988098	16.98091305510999	5
144	51	13.586943384164021	1.7148599797738608	5
145	51	9.08245569413148	2.839421849124726	5
146	51	14.864105235889511	0.4115095620791041	5
147	51	33.190378376220245	7.294168932852742	5
148	51	25.00170684247684	19.126351195636936	5
149	51	108.0688554421536	36.29911154806851	5
150	51	9.85745759227153	11.504895140781652	5
151	51	29.59028473416403	7.221955863287819	5
152	51	50.078213017568	33.00399057318517	5
153	51	90.45114282696059	23.25444534473135	5
154	51	22.61019378675528	18.711268980964213	5
155	51	22.22339386815254	4.582564078341242	5
156	51	53.918225744024305	17.537983388286236	5
157	51	18.413563934886238	16.21646307779355	5
158	51	3.1310413068875365	3.6627600169154064	5
159	51	36.79751883202704	28.06211022607933	5
160	51	26.25971692493118	5.9471482536721965	5
161	51	16.06642301842296	13.550756872654206	5
162	51	1.940370548423274	7.398052358647776	5
163	51	52.66641743225385	14.576814165883354	5
164	51	42.640495916831526	10.145315367273378	5
165	51	9.10676238846271	12.657177659093763	5
166	51	26.480468760840516	5.618155591986604	5
167	51	18.72302634030646	14.670278333611497	5
168	51	37.66225357503702	28.360312222890837	5
169	51	20.32220308820668	17.114396974408123	5
170	51	44.76519522379447	33.48511051532171	5
171	51	17.054898900482527	0.26695024802257616	5
172	51	7.958492715359398	9.860597479154261	5
173	51	32.83077566292171	23.682637170089336	5
174	51	43.22279837848987	28.587503442290725	5
175	51	64.99616710372446	19.783290921661592	5
176	51	24.494483007216513	5.156839389228642	5
177	51	8.333305091711441	9.217201003824178	5
178	51	2.851519284002406	8.406359258442054	5
179	51	41.90471839721836	29.385715085428345	5
180	51	26.70579693265654	19.608293492733857	5
181	51	9.01558829301767	12.80779042136701	5
182	51	14.60262119091665	14.788945070098503	5
183	51	15.849855260692491	14.588564758566264	5
184	51	85.78189758202927	64.60111473391832	5
185	51	20.34850526102569	3.9598082077731007	5
186	51	18.69651918666317	1.1878550991394214	5
187	51	4.024080334641987	9.86140082249516	5
188	51	80.57488966048719	24.93704826486228	5
189	51	2.189127395213835	8.30671654935666	5
190	51	19.348305563161937	1.2341196934106398	5
191	51	19.65246540122342	15.91269814612083	5
192	51	15.24816653496579	1.7489115951712937	5
193	51	4.824249078400236	5.132977580775432	5
194	51	31.35010706547846	20.883369941334376	5
195	51	6.765419883542147	2.7729825166259268	5
196	51	24.24591422680936	4.220650605373132	5
197	51	17.245942138342485	14.459884539642943	5
198	51	14.118659171120598	16.16010275538343	5
199	51	6.958093445678715	8.531796036784257	5
200	51	81.99538430810371	25.674597802212844	7
201	51	10.22817929660931	0.8892592053766335	7
202	51	69.51376035532115	19.034080370472235	7
203	51	47.31098089247871	13.654425483510094	7
204	51	95.74981532161482	27.672776621881173	7
205	51	2.7939722559534594	9.304794158688273	7
206	51	59.80236160212748	40.42635909972145	7
207	51	85.18808602619822	26.143159486254163	7
208	51	73.02654519892442	21.44232043747797	7
209	51	17.75279992748012	1.871684476713098	7
210	51	98.09119455343735	28.09018701256904	7
211	51	42.50570225850258	7.232787217373654	7
212	51	4.998350760904514	7.121761735985502	7
213	51	53.895250428072586	15.305916128360476	7
214	51	50.61272157805544	15.318533475559375	7
215	51	52.72283334803413	16.05387412544184	7
216	51	14.018858764214315	2.05368315281948	7
217	51	57.690047071615304	14.649351009388331	7
218	51	17.32812844917845	14.676353522862904	7
219	51	5.8125501746012835	6.73788103434053	7
220	51	25.51495314415517	21.46256611108239	7
221	51	33.069419120600536	26.239926849671676	7
222	51	62.761035972105304	43.100650078254205	7
223	51	28.865992884589094	20.32488495803729	7
224	51	53.17762887757981	16.308745466697115	7
225	51	64.12022902346737	17.50013024767956	7
226	51	0.6992479564810938	7.35212181166818	7
227	51	48.14010391065268	13.290973774580884	7
228	51	5.500779204961713	4.339488147459717	7
229	51	143.31862182077012	45.19415434909394	7
230	51	7.016845679813638	10.04292539289699	7
231	51	65.66366862741847	20.871115486775295	7
232	51	7.140228765046233	3.8000211254951664	7
233	51	46.536300736795546	13.926525890871972	7
234	51	38.238067781258074	25.757186387251217	7
235	51	25.682861512065998	3.113808200127214	7
236	51	41.53759465692082	10.477145249401278	7
237	51	8.288104504609917	12.635325382353951	7
238	51	1.4291685316736995	9.24001517902797	7
239	51	43.555200443843866	29.612731827222515	7
240	51	98.92975772804205	31.20321357995507	7
241	51	25.840090470616044	21.457564697572614	7
242	51	75.63709613247676	27.476595965833496	7
243	51	35.5883989603595	25.350162432776536	7
244	51	47.18175608290077	10.257936771333029	7
245	51	39.240933795360945	28.287354441267148	7
246	51	67.08753164759624	17.189094882120227	7
247	51	28.46107995550521	20.990660523318326	7
248	51	0.06168272594238341	5.592534915282343	7
249	51	28.549393511208006	5.248293761260121	7
250	51	38.34515408133842	25.251029222929876	7
251	51	16.821658851248333	0.4292697104987555	7
252	51	40.33392716080799	26.534287301912908	7
253	51	23.30910956122813	19.082343262452962	7
254	51	17.558899420226634	1.5566664296854669	7
255	51	28.21510931960575	5.765708956742264	7
256	51	107.48305772468629	33.784426209003136	7
257	51	74.0023622305744	21.97941947720534	7
258	51	22.945357816948505	0.6251319755149864	7
259	51	41.75167674766504	8.737451809689787	7
260	51	1.611118198430157	3.171437548556756	7
261	51	56.573217225652705	19.62694369822506	7
262	51	23.65844933755707	5.696870510246925	7
263	51	31.289014059038706	5.929284242374544	7
264	51	44.11534828759854	30.917113860249497	7
265	51	29.06891755936918	22.487419409930943	7
266	51	2.465881144977365	6.021705292179224	7
267	51	85.9887042189662	26.982001545379124	7
268	51	1.9696520536026558	6.9411865368247945	7
269	51	9.4628185588441	13.64555831224448	7
270	51	22.82534279384834	4.643604814540609	7
271	51	5.771248058337231	5.169522407587997	7
272	51	17.942986742468868	15.057824679882645	7
273	51	12.707870472565478	11.361018777526803	7
274	51	31.838724667993684	4.361543619108547	7
275	51	21.31263306171973	18.9902075041916	7
276	51	55.32053046050051	17.806800862348197	7
277	51	52.12706143406274	14.384294038337153	7
278	51	34.915247923424594	9.542643278135612	7
279	51	53.193650494136314	14.644868914152761	7
280	51	14.105334941580516	16.107107383522504	7
281	51	50.296258508455516	10.51985246496144	7
282	51	14.242291625442327	12.407205288482539	7
283	51	37.795153422752925	8.397846815234738	7
284	51	12.63746020916255	1.650043484988442	7
285	51	42.110169709110174	10.888235977167506	7
286	51	17.916802956785844	2.0069384654705114	7
287	51	47.741320564058206	9.081098575136451	7
288	51	67.43809967010212	17.1896489539759	7
289	51	53.83789102416624	17.379684439709287	7
290	51	106.44360881985384	32.18633823589238	7
291	51	30.732705180326107	22.941787530752602	7
292	51	1.5449476013814816	6.176804586718623	7
293	51	7.698800358406095	4.969986966335563	7
294	51	25.721657078085254	3.155382769733757	7
295	51	46.01044805567135	12.749053100630814	7
296	51	14.76772031518247	13.487126350096872	7
297	51	104.5776706047368	30.25764759459631	7
298	51	19.40528359052424	17.874622886893025	7
299	51	4.663619742210815	8.746446015378725	7
300	51	54.26564633133479	16.686250048864093	9
301	51	63.55993769532727	19.34332205895669	9
302	51	80.56022218017691	26.53115595498598	9
303	51	64.44541955630709	17.6911688424695	9
304	51	8.27253913454613	3.6054458307486397	9
305	51	46.125261060775294	14.043309723447358	9
306	51	22.769679289136104	5.320008018460717	9
307	51	54.76166894275054	14.09874298039158	9
308	51	13.649925365282565	14.624542484546616	9
309	51	13.238897212634921	0.3859650601256149	9
310	51	4.862303609715466	2.0556046240223624	9
311	51	63.767678223901804	44.92991026407086	9
312	51	46.927211984828574	8.408130905768054	9
313	51	56.125201312279636	16.837754622794055	9
314	51	64.59626179151972	20.500488005027876	9
315	51	16.84475659628532	0.8341922687017828	9
316	51	42.66351757095836	12.347306540266722	9
317	51	23.716147642040294	2.6590519328458964	9
318	51	37.331604848528436	10.601741488865576	9
319	51	31.645765690985804	6.0287717838011545	9
320	51	9.8137993386775	1.754466867490392	9
321	51	109.51876278635271	32.38557742074942	9
322	51	19.246566409614744	1.9825923907501615	9
323	51	26.527118641974567	6.129033402534969	9
324	51	42.90242595655101	11.682688105052495	9
325	51	3.695468111828752	4.702246686043925	9
326	51	4.291152958555053	4.465780076435986	9
327	51	15.593525683780099	16.495756691826468	9
328	51	10.653838454812444	0.8062630289116248	9
329	51	4.115113531224681	6.7729952064068	9
330	51	3.1837732162216787	9.794302316104458	9
331	51	65.95479653907894	19.720400037653345	9
332	51	43.18227811242644	13.51870990877205	9
333	51	8.497390366120557	10.63078683600803	9
334	51	38.39363273662528	5.7795234018892145	9
335	51	5.266882129028026	4.141664203547167	9
336	51	10.82654509637485	1.3665273413231336	9
337	51	24.862066244797557	5.945602308134475	9
338	51	32.11236560587809	4.055905300639428	9
339	51	21.767338255395707	1.9358367765467135	9
340	51	7.848859033245537	0.4342240745996603	9
341	51	11.41577185576536	0.7371168150605689	9
342	51	0.30982045121521684	4.5204802515382205	9
343	51	50.78155895183089	18.186537635037265	9
344	51	22.38588363709979	5.551302575294555	9
345	51	9.941375447756402	2.849234576545648	9
346	51	39.97531044403122	8.704127035205504	9
347	51	17.94947261007972	0.6652804903733944	9
348	51	24.872087933023458	6.085497266908233	9
349	51	19.028689305941008	3.539917774026687	9
350	51	23.630394804408787	3.995497393371895	9
351	51	1.0904972424836918	5.37662468899067	9
352	51	25.967930515619003	2.684206246560032	9
353	51	50.788898965175655	14.291438313474725	9
354	51	42.62831261552101	14.43796722691155	9
355	51	3.1465138879393324	9.589251857417134	9
356	51	44.61460971771115	10.937577417562059	9
357	51	21.283759857459795	3.267174794643772	9
358	51	85.50855268260761	26.909296957191764	9
359	51	23.1820146817097	0.11075113192746264	9
360	51	1.4871783450661313	7.09242672316462	9
361	51	17.82054322445071	16.13087508859757	9
362	51	59.772924313925856	18.325677928994654	9
363	51	52.714271587403786	17.948995217928555	9
364	51	4.264603200261962	4.916882034879015	9
365	51	51.57839373099852	12.728065837876482	9
366	51	32.03385516703639	4.539290899780213	9
367	51	83.22299938902611	24.000257514299744	9
368	51	57.76141848130225	16.831438441861508	9
369	51	141.86757518868077	43.3952756445714	9
370	51	21.237228144410622	1.065899817537605	9
371	51	6.601180520505434	3.5207179500339225	9
372	51	25.52861538329284	3.922680162516389	9
373	51	19.905641719455918	18.680619841916716	9
374	51	3.7701238271025783	5.9305634173355575	9
375	51	22.902237660465364	4.100105427876856	9
376	51	6.958058486935692	8.613892811905275	9
377	51	36.209926219454495	11.00492576797113	9
378	51	28.207526678626042	6.833440059323532	9
379	51	31.151839192861488	8.317412290039504	9
380	51	36.99187847709422	10.509079293408629	9
381	51	27.518094551971444	4.618653960554663	9
382	51	17.92032030168821	14.633063758458906	9
383	51	7.71156212048255	3.2707205676385103	9
384	51	6.036294240480374	9.6067265209221	9
385	51	36.842050901157684	6.19078963970742	9
386	51	4.7719024707455135	9.942121144530702	9
387	51	12.91792169288321	1.1052989057124252	9
388	51	89.41483968626993	25.76108542589992	9
389	51	4.700307535590346	2.7755903057600975	9
390	51	19.954988806168895	3.062418910805288	9
391	51	23.520733411849644	1.172518030969431	9
392	51	0.4490194181978247	5.451856796191878	9
393	51	153.74872419888698	49.44439324439927	9
394	51	2.650133539276709	6.155170879796418	9
395	51	4.562185837299523	9.39263697771217	9
396	51	34.22997335167269	10.805254339078209	9
397	51	17.798466255753777	2.159541302555906	9
398	51	24.770380751332823	4.687603098123792	9
399	51	38.42752773475944	10.833602223174983	9
400	51	71.38085381712929	25.412854597032375	11
401	51	6.114820889024295	11.739708963371326	11
402	51	59.09198257563569	17.505434110757395	11
403	51	67.82521869655356	22.39915060362309	11
404	51	4.953468309310666	4.3355680108750345	11
405	51	36.41771318517685	11.882520421565061	11
406	51	26.824603024199412	3.896762479480758	11
407	51	28.72639836114414	5.420516906668666	11
408	51	10.8086318597489	2.4246122356921327	11
409	51	11.649426282751692	1.683196689092587	11
410	51	20.169122334266728	2.8016675186021107	11
411	51	7.2041573651110955	7.403650596501736	11
412	51	3.8064967694908356	4.131268406963436	11
413	51	58.903427704285704	18.405929258770666	11
414	51	24.349054803864806	3.7558436118232086	11
415	51	37.13821979951566	9.740452981599407	11
416	51	132.0411950470996	44.88639660191686	11
417	51	0.16886470094727302	5.407918646960693	11
418	51	25.306335227907752	4.350645237208097	11
419	51	33.64979266506815	9.499153111850154	11
420	51	51.817737749597114	16.646673191896326	11
421	51	27.114795533150893	7.80814178792437	11
422	51	20.688759843050423	3.3239680928911004	11
423	51	16.4777374121047	0.6997466077574518	11
424	51	68.34060697823108	23.35968953208915	11
425	51	58.67515828579097	17.21984841195865	11
426	51	24.509345225172886	4.956950933833549	11
427	51	57.47867074406992	18.16000655624149	11
428	51	43.927758982690555	12.000052804406133	11
429	51	13.487066773163441	0.6912272474407923	11
430	51	17.75321250208784	2.720968954987891	11
431	51	20.986751373440963	2.7174401422893806	11
432	51	36.01237026920747	8.843928600785905	11
433	51	128.94337943564284	38.568694145069344	11
434	51	37.52767953019406	10.407531297741615	11
435	51	20.670752975901927	3.980396655545354	11
436	51	16.838093216924527	2.0532758084079554	11
437	51	25.77213809293764	18.059281981665716	11
438	51	49.96331139293185	15.075763712012982	11
439	51	49.775038449773774	16.74776800757724	11
440	51	30.033859025161924	7.084709672796544	11
441	51	107.74700591677959	33.899098935888986	11
442	51	26.85893531103854	6.180763228172077	11
443	51	17.672149094320833	1.5324782687812455	11
444	51	16.427036713089038	14.72785737473579	11
445	51	1.8649170795679615	7.219030197596735	11
446	51	9.781287148568063	13.341946193471967	11
447	51	3.3958292990522465	2.9589080688062834	11
448	51	49.457482632168954	16.806146107167983	11
449	51	34.04847432581054	7.939051047009479	11
450	51	23.65682164171848	5.048582070057519	11
451	51	59.98532187316541	19.183946581574503	11
452	51	140.34207928361607	39.64172878401162	11
453	51	2.784158465530942	3.2017992917445164	11
454	51	33.62146483800709	9.435812929233604	11
455	51	15.755852483255895	16.193242368598654	11
456	51	74.29354751879981	23.36435114247127	11
457	51	46.963468612774726	12.913200058032556	11
458	51	29.004899644779535	6.489632884089723	11
459	51	36.914320995044676	25.094193223522648	11
460	51	41.25797579680696	12.689619393053366	11
461	51	63.964196838303444	20.0198984630244	11
462	51	100.29612227804053	28.412133624563722	11
463	51	27.03307073653103	4.970404172968553	11
464	51	55.043714018960735	13.980377335760558	11
465	51	19.404169310344248	0.6208065734275835	11
466	51	52.25233247100808	13.696689606838847	11
467	51	74.60626577775089	22.79817496006889	11
468	51	0.3960946832971858	9.506759150355446	11
469	51	16.80725077600092	0.9090954427897652	11
470	51	18.22762518134994	4.941400548230175	11
471	51	34.62142419028471	8.82011268179322	11
472	51	82.80728862078168	25.61998559798751	11
473	51	49.73564843384957	12.703313662980792	11
474	51	74.04217660340024	20.822299793076983	11
475	51	31.85253067891657	6.3698907766876705	11
476	51	43.135805945019335	12.830444159788131	11
477	51	35.89135455348866	8.787873588297776	11
478	51	29.14484237963973	7.768994117662831	11
479	51	1.5728695717695276	8.468846403725918	11
480	51	16.586729181134892	1.7240863040185035	11
481	51	30.69631704633996	4.24258742815924	11
482	51	74.66107980795172	20.46132014420937	11
483	51	44.382342225383454	10.17894915196179	11
484	51	76.83374435961102	27.66854597518158	11
485	51	54.945738633022565	12.05630658955137	11
486	51	43.43577079280597	10.81572345523427	11
487	51	67.58541420799314	24.69355979280483	11
488	51	36.844559417708226	7.421777383172473	11
489	51	38.12203842613691	8.823838638273438	11
490	51	28.415561289210057	4.259875651586011	11
491	51	63.32463167259992	22.859502733149238	11
492	51	34.66128151401622	11.870019447719049	11
493	51	50.996862450730774	14.96999452620036	11
494	51	78.39572172454147	25.726456507026242	11
495	51	47.76553975719929	15.86452331610204	11
496	51	27.686071582287447	4.487331598807175	11
497	51	69.4742144581506	20.81272622763316	11
498	51	19.715502818563227	2.433485718679313	11
499	51	62.74047229675104	14.090255636952465	11
500	51	42.10893741236792	13.354890885557195	13
501	51	36.66246363961107	8.849701341004284	13
502	51	11.970375900857716	0.9627791422664295	13
503	51	19.948001737135353	15.967426245814668	13
504	51	42.897875001487506	9.55420261058535	13
505	51	3.691836212054596	3.5576262020317015	13
506	51	28.200217632831514	3.6910591160842325	13
507	51	19.593377368933314	1.0243683112655328	13
508	51	59.08327174288485	16.050538651890754	13
509	51	39.27723684140694	9.600206918815614	13
510	51	49.240918823633734	14.584144644294996	13
511	51	8.38499227200898	11.664094705134959	13
512	51	53.301689259707054	13.196917689923602	13
513	51	59.44834108463159	17.405375213555622	13
514	51	20.736683774040362	15.400199910737616	13
515	51	43.811638285808385	12.312153398742721	13
516	51	25.883365632714856	4.556421874111543	13
517	51	3.722935585570043	11.699660790041893	13
518	51	28.308863359136478	4.763027794892225	13
519	51	24.064591106906068	6.013382503634894	13
520	51	74.8306126188423	22.65852566611132	13
521	51	30.160567458966646	8.496383781049598	13
522	51	68.81201087080859	22.861127735192152	13
523	51	42.866076063756125	11.991168542578565	13
524	51	59.93344686175847	18.822049710650287	13
525	51	67.12179715706581	20.855565816694206	13
526	51	4.629162980382557	3.3489581514898594	13
527	51	31.337380590457297	4.765687927682168	13
528	51	59.14296591543183	16.001153803053334	13
529	51	35.71389684278267	9.236986094332627	13
530	51	10.770946924767363	0.9077981040305741	13
531	51	31.24243183669423	5.152626645319843	13
532	51	16.08504991135434	0.508320345725076	13
533	51	74.1748136339959	23.14777049139054	13
534	51	11.449072540380168	1.6934940663101923	13
535	51	8.479248061639924	3.3490432517107362	13
536	51	53.21852469847186	13.582346937082	13
537	51	42.88538103911568	10.070106930649727	13
538	51	62.96742615223256	19.155865649213847	13
539	51	67.86777917217344	18.997500163443508	13
540	51	40.25656551014881	11.187942188322591	13
541	51	4.641927893211109	5.317349759110537	13
542	51	38.19074926398384	8.792563761297629	13
543	51	64.83687082313155	22.484048202408335	13
544	51	112.76796628083885	34.94488914544213	13
545	51	36.54048012829747	6.902557202608752	13
546	51	37.699148991397365	8.355443775455866	13
547	51	73.0463408359837	20.150380608795135	13
548	51	39.976630008035265	10.23841306145759	13
549	51	0.2828165901280643	9.265348715539574	13
550	51	65.29945685848539	16.78009256539421	13
551	51	68.29084186666327	23.077821121058527	13
552	51	33.31611100920679	12.490550421833085	13
553	51	50.9417704219503	16.184016078067252	13
554	51	45.11944983698154	13.205600029491785	13
555	51	27.71474904986907	1.8654271391355977	13
556	51	41.77430879582116	8.949497822276886	13
557	51	38.60431179436354	12.75780529324867	13
558	51	44.88723443239265	13.153586962097833	13
559	51	42.99427125267606	9.350143532117382	13
560	51	29.089766911552672	5.651799660595317	13
561	51	64.3962543196395	23.112581450324406	13
562	51	25.347143621792867	4.892427185904487	13
563	51	1.0818840989538852	7.715161380783229	13
564	51	57.29346465045418	15.59790226076779	13
565	51	10.001000276462012	1.9731780462663588	13
566	51	31.75522984931699	6.466947567245185	13
567	51	42.40737242050851	13.078897236850068	13
568	51	23.149639970074315	7.7795651184057	13
569	51	44.993686202067366	10.060711777122648	13
570	51	91.475965773487	31.19477992430621	13
571	51	8.367697328720865	4.649630022713542	13
572	51	22.576540016813603	5.669567485747774	13
573	51	44.21989337707134	11.149740977022537	13
574	51	57.88699141487385	19.187343991018263	13
575	51	34.87986786178274	7.392388068323178	13
576	51	96.97099932456145	30.479318568842107	13
577	51	32.7524340014394	7.555299274892101	13
578	51	12.928951998898047	10.612665060672288	13
579	51	12.817537465555592	0.4425994091834683	13
580	51	179.85105712791642	54.99154828059722	13
581	51	27.23210661444569	4.9654685291224325	13
582	51	153.0157706461847	46.54945152346938	13
583	51	38.87265176123591	10.361353348473958	13
584	51	19.561211562285372	1.8300449598717892	13
585	51	27.519730434130867	4.717218445419847	13
586	51	34.499985071335956	7.949452989439992	13
587	51	0.30511042634206803	8.441557534323513	13
588	51	36.744529952499995	8.735078409514664	13
589	51	8.667352972305375	0.40410629237587375	13
590	51	36.44592888011773	10.081896569491681	13
591	51	95.35272530215433	30.477958880734977	13
592	51	88.75988332228488	27.191423157113114	13
593	51	41.28034200484911	11.727214138933736	13
594	51	74.49343338189635	22.02696351461061	13
595	51	46.17515939314909	9.29113317074663	13
596	51	79.4053207203845	22.818976077456792	13
597	51	57.555353626259944	17.54716371165726	13
598	51	71.045458108229	16.41546296716582	13
599	51	35.02270338635978	11.730358221388244	13
600	51	5.615371722785016	5.194162144134515	15
601	51	2.88449546034936	5.712085138035866	15
602	51	47.16030435138842	14.202416553572416	15
603	51	66.96657751356831	17.946999808982174	15
604	51	40.39880899990415	11.17503480021034	15
605	51	42.17663138017615	12.802730956308798	15
606	51	55.10909171387326	12.681321602591497	15
607	51	42.29005599992931	12.269849034250644	15
608	51	54.903204550602425	19.03209818795057	15
609	51	23.857805491701047	1.5781962579992606	15
610	51	41.79130583317862	7.089346431812098	15
611	51	19.4720055829584	3.120846477314256	15
612	51	42.89888723818989	13.370966618496197	15
613	51	33.49290554960053	5.599004881065748	15
614	51	41.1594695878989	8.582063726211999	15
615	51	45.590982471200405	11.467597336670517	15
616	51	77.63940748664601	25.64472558968874	15
617	51	26.775596073851126	7.689808866291573	15
618	51	9.61296097285965	2.9131576444146425	15
619	51	48.28494855408898	11.689719927293973	15
620	51	35.63082711347773	6.40797278795279	15
621	51	92.52054343329242	30.5131746211964	15
622	51	47.31184573188344	11.626813474410348	15
623	51	6.7459652924959315	1.0660485008248815	15
624	51	63.45842597974322	16.495696966321013	15
